sample_id,IL_Name,IL_SMILES,Temperature_K,Pressure_kPa,Cation_Family,Anion_Family,PC1,PC2,display_family
4813,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,298.15,101.0,Imidazolium,Triflate,-1.367290200442948,-0.17725513209901841,Imidazolium
4814,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,298.2,101.325,Imidazolium,Triflate,-0.7646021407387046,-0.23162160006229915,Imidazolium
4815,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,301.2,101.325,Imidazolium,Triflate,-0.7575377869595948,-0.2295210019203575,Imidazolium
4816,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.14,101.325,Imidazolium,Triflate,-0.7531727411272432,-0.22822304779013786,Imidazolium
4817,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.15,101.325,Imidazolium,Triflate,-1.796680401562871,-1.411991714616804,Imidazolium
4818,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,307.8,101.325,Imidazolium,Triflate,-0.4913950924459085,0.0031175691587762237,Imidazolium
4819,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,308.15,100.0,Imidazolium,Triflate,-1.1767113916991099,-0.19792876203156293,Imidazolium
4820,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.13,101.325,Imidazolium,Triflate,-0.294803838574844,-1.2042338137461608,Imidazolium
4821,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.14,101.325,Imidazolium,Triflate,-0.7315761785120303,-0.22180127154274837,Imidazolium
4822,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.15,100.0,Imidazolium,Triflate,-1.8850831239929506,-0.12390462137773683,Imidazolium
4823,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.31,,Imidazolium,Triflate,-0.07479815988733958,-0.0327948289168783,Imidazolium
4824,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,315.0,101.325,Imidazolium,Triflate,-0.292377921609633,-1.1917866666073915,Imidazolium
4825,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,320.15,101.325,Imidazolium,Triflate,-0.2855864029267027,-1.156940036011862,Imidazolium
4826,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,321.93,,Imidazolium,Triflate,-0.0738043269618751,-0.03188161791022937,Imidazolium
4827,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,323.15,101.3,Imidazolium,Triflate,-0.28225687196917937,-1.1398565321963159,Imidazolium
4828,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,327.8,101.325,Imidazolium,Triflate,-0.8375594827342125,0.05726373387580603,Imidazolium
4829,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,328.15,101.3,Imidazolium,Triflate,-0.6890216349641717,-0.20914760244535047,Imidazolium
4830,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,333.64,,Imidazolium,Triflate,-0.07201826612965426,-0.030240446271881497,Imidazolium
4831,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,337.82,,Imidazolium,Triflate,-0.0712466300930329,-0.029531407052396763,Imidazolium
4832,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,338.3,,Imidazolium,Triflate,-0.07115419281695788,-0.02944646849202767,Imidazolium
4833,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,343.14,101.325,Imidazolium,Triflate,-0.6364375171698787,-0.19351162163405916,Imidazolium
4834,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,343.17,101.325,Imidazolium,Triflate,-0.2631178818180931,-1.0416562104564049,Imidazolium
4835,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,347.35,101.325,Imidazolium,Triflate,-1.0254409692924404,0.07689662084193667,Imidazolium
4836,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,348.15,101.325,Imidazolium,Triflate,-1.9362748627884516,-1.1148063000879014,Imidazolium
4837,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,348.38,,Imidazolium,Triflate,-0.06911165828053208,-0.027569628862013543,Imidazolium
4838,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,353.15,100.0,Imidazolium,Triflate,-0.6053440624722755,-0.1842659276602554,Imidazolium
4839,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,353.2,101.325,Imidazolium,Triflate,-0.7952106956356416,-1.1590847724398678,Imidazolium
4840,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,363.16,100.0,Imidazolium,Triflate,-0.57806783625211,-0.17615529335330812,Imidazolium
4841,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,368.15,101.325,Imidazolium,Triflate,-0.24345527570324632,-0.9407692654566705,Imidazolium
4842,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,383.15,101.325,Imidazolium,Triflate,-0.23303591543620644,-0.8873085278487728,Imidazolium
4843,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,410.15,101.325,Imidazolium,Triflate,-0.214501772358883,-0.792211618398542,Imidazolium
4844,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,413.15,101.325,Imidazolium,Triflate,-0.2123620188966561,-0.781232748731124,Imidazolium
4845,1-ethyl-3-methylimidazolium nitrate,CC[n+]1ccn(C)c1.O=[N+]([O-])[O-],323.15,101.325,Imidazolium,Nitrate,-0.6538044934691825,0.01324797775835609,Imidazolium
4846,1-ethyl-3-methylimidazolium nitrate,CC[n+]1ccn(C)c1.O=[N+]([O-])[O-],353.15,101.325,Imidazolium,Nitrate,-1.2070226900423837,0.04775537905839601,Imidazolium
4847,1-ethyl-3-methylimidazolium bromide,CC[n+]1ccn(C)c1.[Br-],335.6,101.325,Imidazolium,Halide,-0.5318901685334075,0.025322475561037474,Imidazolium
4848,1-ethyl-3-methylimidazolium bromide,CC[n+]1ccn(C)c1.[Br-],353.9,101.325,Imidazolium,Halide,-0.833784810960847,0.056869295309142025,Imidazolium
4849,1-ethyl-3-methylimidazolium bromide,CC[n+]1ccn(C)c1.[Br-],362.45,101.325,Imidazolium,Halide,-0.572619169337355,-2.6296776145837937,Imidazolium
4850,1-ethyl-3-methylimidazolium bromide,CC[n+]1ccn(C)c1.[Br-],367.5,101.325,Imidazolium,Halide,-0.5706911926551778,-2.6197853512510756,Imidazolium
4851,1-ethyl-3-methylimidazolium bromide,CC[n+]1ccn(C)c1.[Br-],368.1,101.325,Imidazolium,Halide,-1.0251521617057628,0.07686644156877852,Imidazolium
4852,1-ethyl-3-methylimidazolium bromide,CC[n+]1ccn(C)c1.[Br-],390.0,101.325,Imidazolium,Halide,-1.2690964675206458,0.1023576758028152,Imidazolium
4853,1-ethyl-3-methylimidazolium bromide,CC[n+]1ccn(C)c1.[Br-],404.5,101.325,Imidazolium,Halide,-1.3950000300567647,0.11551410998473612,Imidazolium
4854,1-ethyl-3-methylimidazolium bromide,CC[n+]1ccn(C)c1.[Br-],458.1,101.325,Imidazolium,Halide,-1.6817601963559028,0.14547943565079097,Imidazolium
4855,1-ethyl-3-methylimidazolium bromide,CC[n+]1ccn(C)c1.[Br-],478.1,101.325,Imidazolium,Halide,-1.7346514090253424,0.15100636232602177,Imidazolium
4856,1-ethyl-3-methylimidazolium bromide,CC[n+]1ccn(C)c1.[Br-],484.1,101.325,Imidazolium,Halide,-1.7444991316317386,0.15203541116072566,Imidazolium
4857,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],328.4,101.325,Imidazolium,Halide,-0.22908275932730604,-0.006319724776821784,Imidazolium
4858,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],333.15,100.0,Imidazolium,Halide,0.23646329024468887,0.06604698365219681,Imidazolium
4859,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],333.2,,Imidazolium,Halide,-0.1227232873113764,-0.07683216430524663,Imidazolium
4860,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],333.5,101.325,Imidazolium,Halide,-0.3454806263064883,0.005843401071092785,Imidazolium
4861,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],343.15,101.325,Imidazolium,Halide,0.5387028135472668,-0.06113556286150046,Imidazolium
4862,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],343.38,,Imidazolium,Halide,-0.12117131139376501,-0.07540608809696,Imidazolium
4863,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],345.6,101.325,Imidazolium,Halide,-0.6015534615581111,0.032602019611369264,Imidazolium
4864,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],350.1,101.325,Imidazolium,Halide,-0.6874102950760502,0.041573725864104245,Imidazolium
4865,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],353.15,101.325,Imidazolium,Halide,0.2006440277770099,-0.04004889171467584,Imidazolium
4866,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],373.15,100.0,Imidazolium,Halide,-0.5305867037305335,-2.4140130673152242,Imidazolium
4867,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],373.1,101.325,Imidazolium,Halide,-1.3850028753016117,0.09993337259980391,Imidazolium
4868,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],378.1,101.325,Imidazolium,Halide,-1.1023690418518204,0.08493530618953495,Imidazolium
4869,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],428.1,101.325,Imidazolium,Halide,-1.5383333475663201,0.13049188598968323,Imidazolium
4870,1-ethyl-3-methylimidazolium iodide,CC[n+]1ccn(C)c1.[I-],333.1,101.325,Imidazolium,Halide,-0.5220652654793296,0.02429581128108393,Imidazolium
4871,1-ethyl-3-methylimidazolium iodide,CC[n+]1ccn(C)c1.[I-],348.1,101.325,Imidazolium,Halide,-0.8266431984785058,0.05612302449135042,Imidazolium
4872,1-ethyl-3-methylimidazolium iodide,CC[n+]1ccn(C)c1.[I-],353.1,101.325,Imidazolium,Halide,-0.8995697600826489,0.06374356745718955,Imidazolium
4873,1-ethyl-3-methylimidazolium iodide,CC[n+]1ccn(C)c1.[I-],357.8,101.325,Imidazolium,Halide,-0.9628143315569752,0.07035237998961542,Imidazolium
4874,1-ethyl-3-methylimidazolium iodide,CC[n+]1ccn(C)c1.[I-],363.1,101.325,Imidazolium,Halide,-1.0137737200874934,0.07567743853162741,Imidazolium
4875,1-ethyl-3-methylimidazolium iodide,CC[n+]1ccn(C)c1.[I-],367.7,101.325,Imidazolium,Halide,-1.0518156839851354,0.07965267627779331,Imidazolium
4876,1-ethyl-3-methylimidazolium iodide,CC[n+]1ccn(C)c1.[I-],373.0,101.325,Imidazolium,Halide,-1.0902420641895099,0.08366808403770708,Imidazolium
4877,1-ethyl-3-methylimidazolium iodide,CC[n+]1ccn(C)c1.[I-],413.1,101.325,Imidazolium,Halide,-1.2787122629661285,0.10336248914833919,Imidazolium
4878,1-ethyl-3-methylimidazolium phenolate,CC[n+]1ccn(C)c1.[O-]c1ccccc1,338.15,101.325,Imidazolium,Phenolate,-0.4546491940723917,-2.0243849928092197,Imidazolium
4879,1-ethyl-3-methylimidazolium phenolate,CC[n+]1ccn(C)c1.[O-]c1ccccc1,348.15,101.325,Imidazolium,Phenolate,-0.4374662323991425,-1.9362208654734905,Imidazolium
4880,1-ethyl-3-methylimidazolium phenolate,CC[n+]1ccn(C)c1.[O-]c1ccccc1,353.15,,Imidazolium,Phenolate,-0.07563278471131932,-0.033561747134368936,Imidazolium
4881,1-ethyl-3-methylimidazolium phenolate,CC[n+]1ccn(C)c1.[O-]c1ccccc1,373.15,101.325,Imidazolium,Phenolate,-1.7214861579418594,0.023849944761813558,Imidazolium
4882,"1-ethyl-3-methylimidazolium 1,2,4-triazolide",CC[n+]1ccn(C)c1.c1nc[n-]n1,293.0,101.325,Imidazolium,Other,0.5902870168887748,0.022762530130358987,Imidazolium
4883,1-ethyl-3-methylimidazolium tetrazolide,CC[n+]1ccn(C)c1.c1nnn[n-]1,313.0,101.325,Imidazolium,Other,-0.3672093211984629,0.06655789895375934,Imidazolium
4884,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,287.9,101.325,Imidazolium,NTf2,0.44418107325217504,-0.05523969818433541,Imidazolium
4885,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,292.8,101.325,Imidazolium,NTf2,0.2714774049634656,-0.04446717691778502,Imidazolium
4886,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.0,101.325,Imidazolium,NTf2,0.35557259726586804,-0.05353692361629244,Imidazolium
4887,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.325,Imidazolium,NTf2,-1.0948243206892083,-0.12595733558387762,Imidazolium
4888,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,101.325,Imidazolium,NTf2,-1.0220132009254879,-0.03057063309979467,Imidazolium
4889,"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,101.3,Imidazolium,NTf2,-1.6559254563198973,-0.27182921437346325,Imidazolium
4890,1-ethyl-3-(6-hydroxyhexyl)-1H-imidazolium chloride,CC[n+]1ccn(CCCCCCO)c1.[Cl-],303.15,101.325,Imidazolium,Halide,1.9077680198680762,0.0014161310712497875,Imidazolium
4891,1-ethyl-3-(6-hydroxyhexyl)-1H-imidazolium chloride,CC[n+]1ccn(CCCCCCO)c1.[Cl-],308.15,,Imidazolium,Halide,-0.060945728757521904,-0.020066137551895156,Imidazolium
4892,1-ethyl-3-(6-hydroxyhexyl)-1H-imidazolium chloride,CC[n+]1ccn(CCCCCCO)c1.[Cl-],313.15,101.325,Imidazolium,Halide,1.493844906867222,0.03530220013987216,Imidazolium
4893,1-ethyl-3-(6-hydroxyhexyl)-1H-imidazolium chloride,CC[n+]1ccn(CCCCCCO)c1.[Cl-],313.15,,Imidazolium,Halide,-0.06501670440613935,-0.023806866677346186,Imidazolium
4894,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,298.15,,Imidazolium,Dicyanamide,-0.08375568006256107,-0.04102569529964478,Imidazolium
4895,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,313.15,101.325,Imidazolium,Dicyanamide,0.3650701800530167,0.1042884707321819,Imidazolium
4896,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,318.15,,Imidazolium,Dicyanamide,-0.0834558616146201,-0.040750198785451386,Imidazolium
4897,1-ethyl-3-(2-methoxyethyl)imidazolium thiocyanate,CC[n+]1ccn(CCOC)c1.N#C[S-],313.15,,Imidazolium,Thiocyanate,-0.09626315410981974,-0.05251853546691352,Imidazolium
4898,1-ethyl-3-(2-methoxyethyl)imidazolium thiocyanate,CC[n+]1ccn(CCOC)c1.N#C[S-],338.15,,Imidazolium,Thiocyanate,-0.08886703322329782,-0.045722404218875884,Imidazolium
4899,1-ethyl-3-(2-methoxyethyl)imidazolium bis(trifluoromethylsulfonyl)imide,CC[n+]1ccn(CCOC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,288.15,100.0,Imidazolium,NTf2,-0.8795872208156494,-0.33393996704026435,Imidazolium
4900,1-ethyl-3-(2-methoxyethyl)imidazolium bis(trifluoromethylsulfonyl)imide,CC[n+]1ccn(CCOC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,,Imidazolium,NTf2,-0.05813999052340701,-0.017488006991396823,Imidazolium
4901,1-ethyl-3-(2-methoxyethyl)imidazolium bis(trifluoromethylsulfonyl)imide,CC[n+]1ccn(CCOC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,101.325,Imidazolium,NTf2,-1.0056350842449915,-0.3032931738689894,Imidazolium
4902,1-ethyl-3-(2-methoxyethyl)imidazolium bis(trifluoromethylsulfonyl)imide,CC[n+]1ccn(CCOC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,,Imidazolium,NTf2,-0.0570630026164121,-0.01649838671871781,Imidazolium
4903,1-ethyl-3-(2-methoxyethyl)imidazolium bis(trifluoromethylsulfonyl)imide,CC[n+]1ccn(CCOC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,100.0,Imidazolium,NTf2,-0.9563391160424802,-0.2886349301783033,Imidazolium
4904,1-ethyl-3-(2-methoxyethyl)imidazolium bis(trifluoromethylsulfonyl)imide,CC[n+]1ccn(CCOC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,101.325,Imidazolium,NTf2,-0.8717089479091886,-0.2634699993875062,Imidazolium
4905,1-ethyl-3-(2-methoxyethyl)imidazolium bis(trifluoromethylsulfonyl)imide,CC[n+]1ccn(CCOC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.15,101.325,Imidazolium,NTf2,-0.7884319389659039,-0.23870743288495935,Imidazolium
4906,1-ethyl-3-(2-methoxyethyl)imidazolium trifluoromethanesulfonate,CC[n+]1ccn(CCOC)c1.O=S(=O)([O-])C(F)(F)F,288.15,101.0,Imidazolium,Triflate,0.36567776388296985,-0.050342995189812896,Imidazolium
4907,1-ethyl-3-(2-methoxyethyl)imidazolium trifluoromethanesulfonate,CC[n+]1ccn(CCOC)c1.O=S(=O)([O-])C(F)(F)F,318.15,,Imidazolium,Triflate,-0.06054950515014586,-0.019702056477421962,Imidazolium
4908,1-ethyl-3-(2-methoxyethyl)imidazolium trifluoromethanesulfonate,CC[n+]1ccn(CCOC)c1.O=S(=O)([O-])C(F)(F)F,328.15,,Imidazolium,Triflate,-0.05994756915783934,-0.01914895086038321,Imidazolium
4909,1-ethyl-3-(2-methoxyethyl)imidazolium trifluoromethanesulfonate,CC[n+]1ccn(CCOC)c1.O=S(=O)([O-])C(F)(F)F,333.15,100.0,Imidazolium,Triflate,-0.4888295498370016,-0.14962013040776587,Imidazolium
4910,"3-ethyl-1-[(1R,2S,5R)-(-)-menthoxymethyl]imidazolium bis(trifluoromethylsulfonyl)imide",CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,294.15,101.325,Imidazolium,NTf2,0.33454282116116324,2.024883500393147,Imidazolium
4911,"3-ethyl-1-[(1R,2S,5R)-(-)-menthoxymethyl]imidazolium bis(trifluoromethylsulfonyl)imide",CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.325,Imidazolium,NTf2,-0.10001261258749235,1.9142118886524517,Imidazolium
4912,"3-ethyl-1-[(1R,2S,5R)-(-)-menthoxymethyl]imidazolium bis(trifluoromethylsulfonyl)imide",CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,322.15,101.325,Imidazolium,NTf2,0.36265707351465953,2.169135031158144,Imidazolium
4913,"3-ethyl-1-[(1R,2S,5R)-(-)-menthoxymethyl]imidazolium bis(trifluoromethylsulfonyl)imide",CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,332.15,101.325,Imidazolium,NTf2,0.3753737226487075,2.2343829374770774,Imidazolium
4914,"3-ethyl-1-[(1R,2S,5R)-(-)-menthoxymethyl]imidazolium bis(trifluoromethylsulfonyl)imide",CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,334.15,101.325,Imidazolium,NTf2,0.37813506536835717,2.248551121971826,Imidazolium
4915,"3-ethyl-1-[(1R,2S,5R)-(-)-menthoxymethyl]imidazolium bis(trifluoromethylsulfonyl)imide",CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,101.325,Imidazolium,NTf2,-0.3705351965242188,-0.11444509436896534,Imidazolium
4916,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide",CCc1cccc[n+]1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,363.15,101.325,Pyridinium,NTf2,-1.9904793859675423,-0.18517629672373556,Pyridinium
4917,"3-ethyl-1,5-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",CCn1cc(C)[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.0,101.325,Imidazolium,NTf2,-0.060883165285043124,-0.023895930277821924,Imidazolium
4918,3-ethyl-1-methylimidazolium (S)-2-hydroxypropanoate,CCn1cc[n+](C)c1.C[C@H](O)C(=O)[O-],288.15,101.325,Imidazolium,Carboxylate,0.772999357644066,-0.9343982030629623,Imidazolium
4919,3-ethyl-1-methylimidazolium (S)-2-hydroxypropanoate,CCn1cc[n+](C)c1.C[C@H](O)C(=O)[O-],305.15,101.325,Imidazolium,Carboxylate,-0.00892403519066002,-0.8141949158816794,Imidazolium
4920,3-ethyl-1-methylimidazolium (S)-2-hydroxypropanoate,CCn1cc[n+](C)c1.C[C@H](O)C(=O)[O-],313.15,,Imidazolium,Carboxylate,-0.09704567452384287,-0.05323757609909966,Imidazolium
4921,3-ethyl-1-methylimidazolium (S)-2-hydroxypropanoate,CCn1cc[n+](C)c1.C[C@H](O)C(=O)[O-],314.15,101.325,Imidazolium,Carboxylate,0.016634287278203756,-0.7924398699202021,Imidazolium
4922,3-ethyl-1-methylimidazolium (S)-2-hydroxypropanoate,CCn1cc[n+](C)c1.C[C@H](O)C(=O)[O-],321.15,101.325,Imidazolium,Carboxylate,0.038147401891182896,-0.7672654562580224,Imidazolium
4923,3-ethyl-1-methylimidazolium (S)-2-hydroxypropanoate,CCn1cc[n+](C)c1.C[C@H](O)C(=O)[O-],344.15,101.325,Imidazolium,Carboxylate,-0.20638161909944044,-0.750547891296964,Imidazolium
4924,3-ethyl-1-methylimidazolium (S)-2-hydroxypropanoate,CCn1cc[n+](C)c1.C[C@H](O)C(=O)[O-],349.15,101.325,Imidazolium,Carboxylate,-0.20210231653785599,-0.7285912005283984,Imidazolium
4925,3-ethyl-1-methylimidazolium (S)-2-hydroxypropanoate,CCn1cc[n+](C)c1.C[C@H](O)C(=O)[O-],357.15,101.325,Imidazolium,Carboxylate,-0.1954434141540745,-0.6944250114369177,Imidazolium
4926,1-ethyl-3-methylimidazolium heptachlorodialuminate,CCn1cc[n+](C)c1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,353.15,100.0,Imidazolium,Other,-2.3321616114290284,-0.06485514680614829,Imidazolium
4927,1-ethyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,273.15,100.0,Imidazolium,Other,-1.9095233855632372,-0.5720659654987976,Imidazolium
4928,1-ethyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,279.65,,Imidazolium,Other,-0.05993386196812631,-0.01913635562813096,Imidazolium
4929,1-ethyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,279.7,,Imidazolium,Other,-0.059927377272735664,-0.019130396985532417,Imidazolium
4930,1-ethyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,283.24,,Imidazolium,Other,-0.05947283686226318,-0.01871272989564787,Imidazolium
4931,1-ethyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,288.24,101.0,Imidazolium,Other,-1.8570349378306896,-0.5564584323502687,Imidazolium
