property,abs_log_error,positive_prediction
Viscosity,0.13554287230278667,True
Viscosity,0.04422898900657346,True
Viscosity,0.817746644507505,True
Viscosity,0.12252809248244656,True
Viscosity,0.07171827494959881,True
Viscosity,0.05788479207041819,True
Viscosity,0.022417807619387053,True
Viscosity,0.04798941912510257,True
Viscosity,0.5358966314024558,True
Viscosity,0.038049809767468634,True
Viscosity,0.015474575092619514,True
Viscosity,0.00385638132402244,True
Viscosity,0.049766614790653474,True
Viscosity,0.04170464684336794,True
Viscosity,0.07221864007176038,True
Viscosity,0.01842685588455506,True
Viscosity,0.003881704936110064,True
Viscosity,0.05339000414026884,True
Viscosity,0.05741477413692575,True
Viscosity,0.652370774010552,True
Viscosity,0.06044630108919513,True
Viscosity,0.00878093436806715,True
Viscosity,0.0438074342577508,True
Viscosity,0.022910677508463984,True
Viscosity,0.37720629011432516,True
Viscosity,0.009822837260331951,True
Viscosity,0.07586378609214295,True
Viscosity,0.18947571805259145,True
Viscosity,0.07250628409804638,True
Viscosity,0.28285763506668005,True
Viscosity,0.052545198175925734,True
Viscosity,0.10581282940693182,True
Viscosity,0.06959397060419281,True
Viscosity,0.008515786230436806,True
Viscosity,0.15335413440871148,True
Viscosity,0.013476955594026174,True
Viscosity,0.24383586913945665,True
Viscosity,0.06338591333162308,True
Viscosity,0.003552191871410759,True
Viscosity,0.053502905921885446,True
Viscosity,0.006337179645758972,True
Viscosity,0.18252517753953956,True
Viscosity,0.05135314932578516,True
Viscosity,0.05085198063193541,True
Viscosity,0.020600822043838285,True
Viscosity,0.1411389594398937,True
Viscosity,0.027978961824147053,True
Viscosity,0.003809684259025836,True
Viscosity,0.02694584416949275,True
Viscosity,0.14418452704899476,True
Viscosity,0.06559773059908514,True
Viscosity,0.0025436850313100834,True
Viscosity,0.0160957483869959,True
Viscosity,0.0320043145341633,True
Viscosity,0.003784009060547433,True
Viscosity,0.009942986161093792,True
Viscosity,0.12660724821659652,True
Viscosity,0.0753743101607034,True
Viscosity,0.005419436722574833,True
Viscosity,0.015685577186595023,True
Viscosity,0.05009257879563811,True
Viscosity,0.146893487774161,True
Viscosity,0.008968613316470364,True
Viscosity,0.01556509111434945,True
Viscosity,0.02866013309630988,True
Viscosity,0.019038666554380024,True
Viscosity,0.12186507373690336,True
Viscosity,0.045070532074540814,True
Viscosity,0.12105308687812588,True
Viscosity,0.01926831362611736,True
Viscosity,0.14286869201811825,True
Viscosity,0.10655376495273483,True
Viscosity,0.01691159870505876,True
Viscosity,0.11450263113952142,True
Viscosity,0.04049317727561963,True
Viscosity,0.006166444966357432,True
Viscosity,0.005173183425655092,True
Viscosity,0.009865951538685414,True
Viscosity,0.11687115402128245,True
Viscosity,0.121259699522138,True
Viscosity,0.10229149712537766,True
Viscosity,0.06685065630108566,True
Viscosity,1.2477297689901352,True
Viscosity,0.09685783670020687,True
Viscosity,0.003569438961992688,True
Viscosity,0.12775438727959942,True
Viscosity,0.01487537548558393,True
Viscosity,0.0148720865728027,True
Viscosity,0.00449821657788263,True
Viscosity,0.0071177464392429,True
Viscosity,0.21194752172584064,True
Viscosity,0.05310513925330329,True
Viscosity,0.05948161226874982,True
Viscosity,0.008809228540526348,True
Viscosity,0.1792581317587837,True
Viscosity,0.021641994311017765,True
Viscosity,0.026845740671730844,True
Viscosity,0.09069938895027452,True
Viscosity,0.015926646934614208,True
Viscosity,0.05515162893477843,True
Viscosity,0.04360727481438609,True
Viscosity,0.144717949802951,True
Viscosity,0.006326772514519519,True
Viscosity,0.1301305568542115,True
Viscosity,0.6959742286715508,True
Viscosity,0.009484129469680802,True
Viscosity,0.011063629194909552,True
Viscosity,0.016703729997292527,True
Viscosity,0.011438457270616986,True
Viscosity,0.06831339950572746,True
Viscosity,0.01119159405237724,True
Viscosity,0.0750298113868264,True
Viscosity,0.10042206257271546,True
Viscosity,0.0745534759129427,True
Viscosity,0.03674854236729086,True
Viscosity,0.15202293804612665,True
Viscosity,0.04625189356898218,True
Viscosity,0.01689684458361196,True
Viscosity,0.01178052892951964,True
Viscosity,0.11830769379753825,True
Viscosity,0.00724832463126357,True
Viscosity,0.02336776431823462,True
Viscosity,0.07276920372363804,True
Viscosity,0.3211800829716376,True
Viscosity,0.026897386524292966,True
Viscosity,0.1630301128853926,True
Viscosity,0.024966844085784423,True
Viscosity,0.18237383187280232,True
Viscosity,0.01026975102316996,True
Viscosity,0.06917972310663956,True
Viscosity,0.13672505477008468,True
Viscosity,0.01555529717476034,True
Viscosity,0.027520332975209172,True
Viscosity,0.16648572769085535,True
Viscosity,0.05176042396936853,True
Viscosity,0.010675687509940524,True
Viscosity,0.19416320037616597,True
Viscosity,0.03060361688584079,True
Viscosity,0.05213173615675659,True
Viscosity,0.08352613043658152,True
Viscosity,0.005938472841805265,True
Viscosity,0.014188773089739648,True
Viscosity,0.21686762940554694,True
Viscosity,0.0378696432820278,True
Viscosity,0.07003903220946772,True
Viscosity,0.0039158379356054596,True
Viscosity,0.036522989041817944,True
Viscosity,0.188917221906296,True
Viscosity,0.03209386578379814,True
Viscosity,0.02691500118588941,True
Viscosity,0.012997647855382155,True
Viscosity,0.018575283429719924,True
Viscosity,0.15191469603114294,True
Viscosity,0.10103516427155679,True
Viscosity,0.0892700955060608,True
Viscosity,0.05701237797972558,True
Viscosity,0.10698283234862815,True
Viscosity,0.1021647094070286,True
Viscosity,0.08092398302008563,True
Viscosity,0.003586132704725742,True
Viscosity,0.1613376063436025,True
Viscosity,0.004774108918300435,True
Viscosity,0.06186787400906102,True
Viscosity,0.045364958069922245,True
Viscosity,0.06413374572681318,True
Viscosity,0.15545289066311385,True
Viscosity,0.05230382887441154,True
Viscosity,0.021443366306217904,True
Viscosity,0.03546795737241348,True
Viscosity,0.13637825190794794,True
Viscosity,0.007000021174243365,True
Viscosity,0.0018425336740230946,True
Viscosity,0.006549397055601425,True
Viscosity,0.17203051741477093,True
Viscosity,0.1394641344292074,True
Viscosity,0.1789016016628162,True
Viscosity,0.009496830312151427,True
Viscosity,0.10345754636421511,True
Viscosity,0.041054792807333484,True
Viscosity,0.04304260867709697,True
Viscosity,0.015022024991187433,True
Viscosity,0.18399044257769015,True
Viscosity,0.04988468576923499,True
Viscosity,0.05023589217207469,True
Viscosity,0.2725990949481467,True
Viscosity,0.26121164658033247,True
Viscosity,0.009606347918824198,True
Viscosity,0.011235307319111598,True
Viscosity,0.043358700033419684,True
Viscosity,0.08297383445817141,True
Viscosity,0.06337695124868459,True
Viscosity,0.14051689945986462,True
Viscosity,0.043830941429264136,True
Viscosity,0.07622722306118401,True
Viscosity,0.07198920077079851,True
Viscosity,0.04638216387321659,True
Viscosity,0.011551126333517292,True
Viscosity,0.12251060607153214,True
Viscosity,0.14842933381163714,True
Viscosity,0.0496792597409228,True
Viscosity,0.04290098703540757,True
Viscosity,0.008326456248690883,True
Viscosity,0.005890060312492729,True
Viscosity,0.07474217562046803,True
Viscosity,0.006169717415307918,True
Viscosity,0.04027348560396593,True
Viscosity,0.08943272473766051,True
Viscosity,0.0101905843515544,True
Viscosity,0.002771944881743593,True
Viscosity,0.13707597989814424,True
Viscosity,0.008543882455174234,True
Viscosity,0.007180507546985293,True
Viscosity,0.03432556303083523,True
Viscosity,0.016425152860106262,True
Viscosity,0.0584923491408178,True
Viscosity,0.05188164575617882,True
Viscosity,0.0380644394212335,True
Viscosity,0.15470312005279574,True
Viscosity,0.09872048787505694,True
Viscosity,0.16840912725028606,True
Viscosity,0.1004343953294331,True
Viscosity,0.01948219817027308,True
Viscosity,0.012000465714542052,True
Viscosity,0.10297755773369666,True
Viscosity,0.34851478981716344,True
Viscosity,0.24515786113299587,True
Viscosity,0.005438426472179181,True
Viscosity,0.02504644251243704,True
Viscosity,0.18501341586881415,True
Viscosity,0.04577700121825501,True
Viscosity,0.023993233528721625,True
Viscosity,0.006614481493258495,True
Viscosity,0.0827824743119292,True
Viscosity,0.08034197555727252,True
Viscosity,0.1593978299642944,True
Viscosity,0.021856539543170683,True
Viscosity,0.08584102533006455,True
Viscosity,0.21392512535529581,True
Viscosity,0.08555986382275105,True
Viscosity,0.3249292430552111,True
Viscosity,0.0035954262489825695,True
Viscosity,0.18302392104104337,True
Viscosity,0.015167163402297429,True
Viscosity,0.05574409696528537,True
Viscosity,0.27245535575668445,True
Viscosity,0.11943594683681891,True
Viscosity,0.04080488770916846,True
Viscosity,0.2368402443098261,True
Viscosity,0.1591108935470773,True
Viscosity,0.0531806412184645,True
Viscosity,0.05011979398362332,True
Viscosity,0.09787431763989907,True
Viscosity,0.18105843034585467,True
Viscosity,0.02510513696147365,True
Viscosity,0.05208734723352926,True
Viscosity,0.008222671440461182,True
Viscosity,0.07260230836264725,True
Viscosity,0.06618108570218384,True
Viscosity,0.0019759682575828386,True
Viscosity,0.03048352331810822,True
Viscosity,0.1096548462690885,True
Viscosity,0.009090135487086926,True
Viscosity,0.04812049552644071,True
Viscosity,0.11229210822474966,True
Viscosity,0.06286290647261339,True
Viscosity,0.08166479378845132,True
Viscosity,0.1010393301469843,True
Viscosity,0.09471338548653385,True
Viscosity,0.08580805923489106,True
Viscosity,0.04449575548561002,True
Viscosity,0.02064992967011925,True
Viscosity,0.08769749100845936,True
Viscosity,0.0037174181350625446,True
Viscosity,0.0845763628531142,True
Viscosity,0.0021125868607252407,True
Viscosity,0.04500950879653609,True
Viscosity,0.021681780762413005,True
Viscosity,0.030176055118685596,True
Viscosity,0.021067932901886355,True
Viscosity,0.02767920720122463,True
Viscosity,0.054388624159702914,True
Viscosity,0.05244374752918662,True
Viscosity,0.1039098906381608,True
Viscosity,0.00993003059259534,True
Viscosity,0.026786300675926356,True
Viscosity,0.11406349209278943,True
Viscosity,0.058303843242340836,True
Viscosity,0.07989098334346956,True
Viscosity,0.05975363200362582,True
Viscosity,0.039395590687755444,True
Viscosity,0.04329885490130719,True
Viscosity,0.025300472967643373,True
Viscosity,0.06130183741989148,True
Viscosity,0.22371991745809572,True
Viscosity,0.04269742293158929,True
Viscosity,0.09075716568768755,True
Viscosity,0.01104140066548398,True
Viscosity,0.00795295268310503,True
Viscosity,0.08613238947167767,True
Viscosity,0.0507995669044492,True
Viscosity,0.11701991636286202,True
Viscosity,0.08340103309621494,True
Viscosity,0.0010489396642197057,True
Viscosity,0.04031994507868375,True
Viscosity,0.08834614090857418,True
Viscosity,0.05633576199375767,True
Viscosity,0.191764191679481,True
Viscosity,0.07339607936304637,True
Viscosity,0.07093287189943842,True
Viscosity,0.3395606567597196,True
Viscosity,0.03946928834664831,True
Viscosity,0.004817487256514319,True
Viscosity,0.0805333403103714,True
Viscosity,0.14773965688540197,True
Viscosity,0.19105732413380938,True
Viscosity,0.3826249060179011,True
Viscosity,0.029219771474961576,True
Viscosity,0.1223843405494085,True
Viscosity,0.025328036817225286,True
Viscosity,0.10661167959011042,True
Viscosity,0.009413737217093043,True
Viscosity,0.10771665273775932,True
Viscosity,0.1128502093605821,True
Viscosity,0.07050141460309778,True
Viscosity,0.01605528077323859,True
Viscosity,0.05714609365647494,True
Viscosity,0.021172102106995272,True
Viscosity,0.01951720326946349,True
Viscosity,0.09729261685349366,True
Viscosity,0.10864755478859633,True
Viscosity,0.03792805602765581,True
Viscosity,0.12453433852814433,True
Viscosity,0.15999355637528234,True
Viscosity,0.008722021850657846,True
Viscosity,0.1086317434850288,True
Viscosity,0.05095348650728759,True
Viscosity,0.09993342530761629,True
Viscosity,0.02046392148215226,True
Viscosity,0.10228753907990895,True
Viscosity,0.005696089394891857,True
Viscosity,0.009498595114862951,True
Viscosity,0.029096642232494307,True
Viscosity,0.017238708568176442,True
Viscosity,0.6056761635839687,True
Viscosity,0.14754093643762367,True
Viscosity,0.0336515893283067,True
Viscosity,0.0310145600327707,True
Viscosity,0.003740324576972043,True
Viscosity,0.15857147843062513,True
Viscosity,0.08262463039267853,True
Viscosity,0.0412689997094442,True
Viscosity,0.0026586374466313067,True
Viscosity,0.0063938327570201015,True
Viscosity,0.08892914467271629,True
Viscosity,0.08509197630245513,True
Viscosity,0.025738232839796815,True
Viscosity,0.06964258989741656,True
Viscosity,0.0049414135847858365,True
Viscosity,0.11658085041628596,True
Viscosity,0.23131352809113226,True
Viscosity,0.06142915577039432,True
Viscosity,0.07645607057836434,True
Viscosity,0.010818365904845972,True
Viscosity,0.06526713054545352,True
Viscosity,0.058961694844025914,True
Viscosity,0.022280055487024164,True
Viscosity,0.2092631129431317,True
Viscosity,0.0012131308747274083,True
Viscosity,0.02565940311645365,True
Viscosity,0.16132743506578384,True
Viscosity,0.020861600508850664,True
Viscosity,0.05031959399815156,True
Viscosity,0.004863287319343268,True
Viscosity,0.02729520039575606,True
Viscosity,0.027140858215094266,True
Viscosity,0.048158251250634,True
Viscosity,0.05052115699470283,True
Viscosity,0.011679145888187747,True
Viscosity,0.13592413103346868,True
Viscosity,0.05479804189166604,True
Viscosity,0.051439454769565573,True
Viscosity,0.03173946126000571,True
Viscosity,0.1483233687354053,True
Viscosity,0.021251494579469288,True
Viscosity,0.009479983132685277,True
Viscosity,0.01621026968028705,True
Viscosity,0.010767059675707458,True
Viscosity,0.09871088756642576,True
Viscosity,0.03841868102309132,True
Viscosity,0.2939221626687467,True
Viscosity,0.07121373474240045,True
Viscosity,0.15919450451146716,True
Viscosity,0.03909135676372255,True
Viscosity,0.29908356558026616,True
Viscosity,0.03416441325228314,True
Viscosity,0.023197350378357795,True
Viscosity,0.057276779843244086,True
Viscosity,0.019510801681898116,True
Viscosity,0.01921834016699342,True
Viscosity,0.12346315868028768,True
Viscosity,0.018600843786118038,True
Viscosity,0.0037502961775013333,True
Viscosity,0.033430856462017156,True
Viscosity,0.06201608446450857,True
Viscosity,0.009046866776265983,True
Viscosity,0.029712010144533618,True
Viscosity,0.2768320149224653,True
Viscosity,0.12868098121473315,True
Viscosity,0.19850424776183573,True
Viscosity,0.04609748684031256,True
Viscosity,0.04757807720371554,True
Viscosity,0.05645707941109013,True
Viscosity,0.026241884135030258,True
Viscosity,0.029760809361621288,True
Viscosity,0.04076925405282039,True
Viscosity,0.08616811283745052,True
Viscosity,0.008518817691054448,True
Viscosity,0.12006290784002216,True
Viscosity,0.18589830639906735,True
Viscosity,0.013996452836867235,True
Viscosity,0.08542209240941323,True
Viscosity,0.09092268392496328,True
Viscosity,0.04765598810131211,True
Viscosity,0.05767498456697506,True
Viscosity,0.06059443253340424,True
Viscosity,0.013295648411157934,True
Viscosity,0.14190721364313874,True
Viscosity,0.028790241019666762,True
Viscosity,0.07469518365005157,True
Viscosity,0.039234299913153414,True
Viscosity,0.08469384421535398,True
Viscosity,0.15803625131359933,True
Viscosity,0.267576545780436,True
Viscosity,0.04748581870964852,True
Viscosity,0.0790589884721501,True
Viscosity,0.017772665615972905,True
Viscosity,0.65402865210865,True
Viscosity,1.0899441628813382,True
Viscosity,0.34082787792142355,True
Viscosity,0.06804557083648088,True
Viscosity,0.08542663674195516,True
Viscosity,0.1426166177925836,True
Viscosity,0.08277274960864922,True
Viscosity,0.13547793689505805,True
Viscosity,0.013890728136165098,True
Viscosity,0.054333486563346245,True
Viscosity,0.09349614486501734,True
Viscosity,0.018913718350813902,True
Viscosity,0.013642800807574407,True
Viscosity,0.009953249865908953,True
Viscosity,0.02651268730598666,True
Viscosity,0.12865386326453887,True
Viscosity,0.10853944695474027,True
Viscosity,0.06601003013459117,True
Viscosity,0.003205793448728844,True
Viscosity,0.13353468671699487,True
Viscosity,0.003913987260123708,True
Viscosity,0.013594605541817018,True
Viscosity,0.0015432333813372168,True
Viscosity,0.07206652019417326,True
Viscosity,0.005547025251130933,True
Viscosity,0.031128961845619862,True
Viscosity,0.21616060308906482,True
Viscosity,0.12740250311903445,True
Viscosity,0.23915107332632468,True
Viscosity,0.2622965015424361,True
Viscosity,0.9570203895902538,True
Viscosity,0.19804622126242544,True
Viscosity,0.08327633218300612,True
Viscosity,0.08073519912831517,True
Viscosity,0.2960608119371211,True
Viscosity,0.0023278425028607774,True
Viscosity,0.06466005558811039,True
Viscosity,0.14430154113550842,True
Viscosity,0.016002593424661704,True
Viscosity,0.11058675144224095,True
Viscosity,0.04839153610964608,True
Viscosity,0.07204330470468046,True
Viscosity,0.022752947521620825,True
Viscosity,0.2111980090768526,True
Viscosity,0.002924936370898301,True
Viscosity,0.0931494458508455,True
Viscosity,0.13461129568022479,True
Viscosity,0.057166435520894066,True
Viscosity,0.10462474361128349,True
Viscosity,0.09721541121090738,True
Viscosity,0.007006658285934275,True
Viscosity,0.04934850853923334,True
Viscosity,0.06266342537336289,True
Viscosity,0.059057179842868956,True
Viscosity,0.016060121067063005,True
Viscosity,0.11942977435169899,True
Viscosity,0.06511309392279419,True
Viscosity,0.2990251333368998,True
Viscosity,0.06531915015070355,True
Viscosity,0.09241160739728205,True
Viscosity,0.05038410797114956,True
Viscosity,0.09528791572368744,True
Viscosity,0.09589425281365083,True
Viscosity,0.09091609012052526,True
Viscosity,0.010450770396856601,True
Viscosity,0.10341148819963397,True
Viscosity,0.026390137995496055,True
Viscosity,0.04567081855116406,True
Viscosity,0.044559042644896074,True
Viscosity,0.1642612939213688,True
Viscosity,0.06439103359170772,True
Viscosity,0.19118328761959247,True
Viscosity,0.024794211472097594,True
Viscosity,0.1169289990883362,True
Viscosity,0.055833748872478495,True
Viscosity,0.02217653075149517,True
Viscosity,0.06810413419091099,True
Viscosity,0.014568478994861689,True
Viscosity,0.0007186199406521432,True
Viscosity,0.01803926269365075,True
Viscosity,0.029207587922993827,True
Viscosity,0.26299614831256735,True
Viscosity,0.5272854970548264,True
Viscosity,0.555627018318178,True
Viscosity,0.08725478246695806,True
Viscosity,0.042099946822019785,True
Viscosity,0.03501875311441083,True
Viscosity,0.0019127531864651104,True
Viscosity,0.3581911196328287,True
Viscosity,0.11376075664541485,True
Viscosity,0.017638785693751435,True
Viscosity,0.6716969722263315,True
Viscosity,0.03861930213121667,True
Viscosity,0.016118528273518562,True
Viscosity,0.23498313340628707,True
Viscosity,0.04725710989639076,True
Viscosity,0.15457537852385017,True
Viscosity,0.036647844077392744,True
Viscosity,0.21836157924987853,True
Viscosity,0.05756904501503968,True
Viscosity,0.03485802255339454,True
Viscosity,0.10676794582132865,True
Viscosity,0.10896322878435871,True
Viscosity,0.05118278015851363,True
Viscosity,0.11707219123759094,True
Viscosity,0.05401488820039324,True
Viscosity,0.47539543864066824,True
Viscosity,0.039683306520974515,True
Viscosity,1.2145053349712098,True
Viscosity,0.04973948880003043,True
Viscosity,0.06835406434009927,True
Viscosity,0.14904350761006624,True
Viscosity,0.20991969138208866,True
Viscosity,0.4998458345704404,True
Viscosity,0.04351400992672616,True
Viscosity,0.025309129888144932,True
Viscosity,0.01192090802200474,True
Viscosity,0.21949273281196113,True
Viscosity,0.4208493168515558,True
Viscosity,0.06067321617867322,True
Viscosity,0.029431319428485314,True
Viscosity,0.016914728827584824,True
Viscosity,0.5761690647974209,True
Viscosity,0.04751826376083779,True
Viscosity,0.007754452829625169,True
Viscosity,0.04199863816204852,True
Viscosity,0.014394842991267254,True
Viscosity,0.000710001410462624,True
Viscosity,0.0011101128724755327,True
Viscosity,0.07377725130283475,True
Viscosity,0.02471889770683955,True
Viscosity,0.06577802800982147,True
Viscosity,0.012213908236776594,True
Viscosity,0.10710096580906114,True
Viscosity,0.1246874322481566,True
Viscosity,0.12741330289086505,True
Viscosity,0.0029295028367606335,True
Viscosity,0.05114628985616143,True
Viscosity,0.03981886503267962,True
Viscosity,0.2162642025635747,True
Viscosity,0.5186619432101502,True
Viscosity,0.03207952442819351,True
Viscosity,0.07268560051823636,True
Viscosity,0.12952417983985498,True
Viscosity,0.18464102266529456,True
Viscosity,0.15326500911476615,True
Viscosity,0.08537843553698332,True
Viscosity,0.007037958941369382,True
Viscosity,0.1470330925931349,True
Viscosity,0.009165587961839972,True
Viscosity,0.004438630336793814,True
Viscosity,0.08941744063585899,True
Viscosity,0.024037007419510648,True
Viscosity,0.059067674367567324,True
Viscosity,0.008399396442615226,True
Viscosity,0.005127418244169846,True
Viscosity,0.13693734231187404,True
Viscosity,0.026444433205768725,True
Viscosity,0.055300277879519744,True
Viscosity,0.2625471164073705,True
Viscosity,0.2252270547715547,True
Viscosity,0.01860250831485466,True
Viscosity,0.7631336985077204,True
Viscosity,0.726312204289371,True
Viscosity,0.08714693582354505,True
Viscosity,0.03666543739028594,True
Viscosity,0.0386119970500749,True
Viscosity,0.22290439695787434,True
Viscosity,0.2048535830226248,True
Viscosity,0.007273650320189784,True
Viscosity,0.03235298933841868,True
Viscosity,0.09837989769578925,True
Viscosity,0.05223965730990843,True
Viscosity,0.009537100249068953,True
Viscosity,0.01852896460179032,True
Viscosity,0.028206629518449766,True
Viscosity,0.04362185389904116,True
Viscosity,0.019232370975989177,True
Viscosity,0.04408059214293836,True
Viscosity,0.03418057670822083,True
Viscosity,0.012386790011185589,True
Viscosity,0.1480100180978543,True
Viscosity,0.15844849921811743,True
Viscosity,0.16684480806626212,True
Viscosity,0.05993272048381648,True
Viscosity,0.11817510473034831,True
Viscosity,0.009133575416859774,True
Viscosity,0.2490633392662256,True
Viscosity,0.07239508948755446,True
Viscosity,0.01079287263415818,True
Viscosity,0.5666872297708443,True
Viscosity,0.05877588979116233,True
Viscosity,0.027132722325696634,True
Viscosity,0.0631275633881625,True
Viscosity,0.041610537715048856,True
Viscosity,0.10388359543205361,True
Viscosity,0.01767601260794871,True
Viscosity,0.1406115497104259,True
Viscosity,0.06005124500778214,True
Viscosity,0.20102176786590764,True
Viscosity,0.04733607842208704,True
Viscosity,0.05744376344313151,True
Viscosity,0.24471138652188085,True
Viscosity,0.04978558660912569,True
Viscosity,0.02639717525779428,True
Viscosity,0.051987738218084445,True
Viscosity,0.0650191063904626,True
Viscosity,0.00519262831907108,True
Viscosity,0.034670238398108344,True
Viscosity,0.01935981177011392,True
Viscosity,0.04663939674938211,True
Viscosity,0.010751717215939038,True
Viscosity,0.043201189387472416,True
Viscosity,0.04441509571343305,True
Viscosity,0.12746590814214054,True
Viscosity,0.10729454524907323,True
Viscosity,0.032347437303843485,True
Viscosity,0.00853093304121666,True
Viscosity,0.13715439224829318,True
Viscosity,0.2335859672257028,True
Viscosity,0.452535988945566,True
Viscosity,0.047244761763651555,True
Viscosity,0.15636737429104297,True
Viscosity,0.15411030028291028,True
Viscosity,0.030926868459302703,True
Viscosity,0.47055935587747166,True
Viscosity,0.08696745445642184,True
Viscosity,0.09667039594314408,True
Viscosity,0.008651328434038597,True
Viscosity,0.5262200923452589,True
Viscosity,0.2783901293685487,True
Viscosity,0.010038738853872964,True
Viscosity,0.10161527608609555,True
Viscosity,0.028864645265071598,True
Viscosity,0.020626000695161295,True
Viscosity,0.025739311662637654,True
Viscosity,0.037917686919148874,True
Viscosity,0.022148171568873387,True
Viscosity,0.006757289953098322,True
Viscosity,0.052298616031829503,True
Viscosity,0.02615792113346682,True
Viscosity,0.20588628593383174,True
Viscosity,0.08274303638242975,True
Viscosity,0.1041882502601923,True
Viscosity,0.08145357241621642,True
Viscosity,0.03910829789740777,True
Viscosity,0.021759722343336785,True
Viscosity,0.04227290727856392,True
Viscosity,0.052818927209324684,True
Viscosity,0.04779645618926086,True
Viscosity,0.1204564645814794,True
Viscosity,0.008194024970752167,True
Viscosity,0.04774554779740381,True
Viscosity,0.09522781322924434,True
Viscosity,0.013631240637735242,True
Viscosity,0.09930948721091903,True
Viscosity,0.017573912267193847,True
Viscosity,0.05913860669583482,True
ElectricalConductivity,0.07337518347380367,True
ElectricalConductivity,0.07036439964786381,True
ElectricalConductivity,0.050534252389287604,True
ElectricalConductivity,0.2020753589595199,True
ElectricalConductivity,0.0524500979974567,True
ElectricalConductivity,0.03156346784183567,True
ElectricalConductivity,0.04441208752985082,True
ElectricalConductivity,0.8909033603687515,True
ElectricalConductivity,0.03568908732207632,True
ElectricalConductivity,0.026741667137761715,True
ElectricalConductivity,0.1885079445434332,True
ElectricalConductivity,0.04103482780651069,True
ElectricalConductivity,0.08142518084335237,True
ElectricalConductivity,0.1288838466559079,True
ElectricalConductivity,0.055376557051564745,True
ElectricalConductivity,0.03724900875128351,True
ElectricalConductivity,0.07750562790646853,True
ElectricalConductivity,0.4251672032974352,True
ElectricalConductivity,0.07723930724335815,True
ElectricalConductivity,0.0008319497478255222,True
ElectricalConductivity,0.014780308535418951,True
ElectricalConductivity,0.01055624252981241,True
ElectricalConductivity,0.028958245582238584,True
ElectricalConductivity,3.290691654689498,True
ElectricalConductivity,0.03206535639163044,True
ElectricalConductivity,0.09010357176247033,True
ElectricalConductivity,0.1920090604633249,True
ElectricalConductivity,0.11240781905805175,True
ElectricalConductivity,0.04385707267104877,True
ElectricalConductivity,0.03760479063871042,True
ElectricalConductivity,0.2479405939108914,True
ElectricalConductivity,0.06936177865120818,True
ElectricalConductivity,0.25649461348825175,True
ElectricalConductivity,0.6825311796976501,True
ElectricalConductivity,0.044670858975842664,True
ElectricalConductivity,0.08730423069014381,True
ElectricalConductivity,0.020735285167747808,True
ElectricalConductivity,0.038768220684113563,True
ElectricalConductivity,0.04416285103548563,True
ElectricalConductivity,0.08611006592774156,True
ElectricalConductivity,0.26045732311195113,True
ElectricalConductivity,0.0660677806550165,True
ElectricalConductivity,0.09198861888821153,True
ElectricalConductivity,0.08648631205686907,True
ElectricalConductivity,0.15872703995779514,True
ElectricalConductivity,0.07672240867706384,True
ElectricalConductivity,0.04830490094563111,True
ElectricalConductivity,0.3431141710011255,True
ElectricalConductivity,0.03620259732880293,True
ElectricalConductivity,0.07806180742524282,True
ElectricalConductivity,0.005158523296266315,True
ElectricalConductivity,0.2601870522408239,True
ElectricalConductivity,0.2634740800850818,True
ElectricalConductivity,0.06295287951948714,True
ElectricalConductivity,0.0195146931687058,True
ElectricalConductivity,0.11041640251392337,True
ElectricalConductivity,0.08276989432006232,True
ElectricalConductivity,0.23121311965689184,True
ElectricalConductivity,0.7359263116995094,True
ElectricalConductivity,0.6060343488228774,True
ElectricalConductivity,0.16824549282289247,True
ElectricalConductivity,0.050963566901233326,True
ElectricalConductivity,0.17666391704431617,True
ElectricalConductivity,0.03574665718369474,True
ElectricalConductivity,0.02247120282924986,True
ElectricalConductivity,0.06793133083372105,True
ElectricalConductivity,0.12442996120066407,True
ElectricalConductivity,0.03213262891430935,True
ElectricalConductivity,0.16466710850352906,True
ElectricalConductivity,0.2503929221441843,True
ElectricalConductivity,0.044999564584646545,True
ElectricalConductivity,0.0452395498026279,True
ElectricalConductivity,0.14735879543192354,True
ElectricalConductivity,0.0010123797675050394,True
ElectricalConductivity,0.019932882207553848,True
ElectricalConductivity,0.03672711618268251,True
ElectricalConductivity,0.015425908252710396,True
ElectricalConductivity,0.04172056710097094,True
ElectricalConductivity,0.06556202886994122,True
ElectricalConductivity,0.14116256867328847,True
ElectricalConductivity,0.27812024231646504,True
ElectricalConductivity,0.038745131992415305,True
ElectricalConductivity,0.5706022347005266,True
ElectricalConductivity,0.005529232369612114,True
ElectricalConductivity,0.22247992361590563,True
ElectricalConductivity,0.15475550021292328,True
ElectricalConductivity,0.20605536990066575,True
ElectricalConductivity,0.6907887642725901,True
ElectricalConductivity,0.0537141938075365,True
ElectricalConductivity,0.07622827162554535,True
ElectricalConductivity,0.06855969201105339,True
ElectricalConductivity,0.09926062737060937,True
ElectricalConductivity,0.09415495840761534,True
ElectricalConductivity,0.039829654140318915,True
ElectricalConductivity,0.16162784916155637,True
ElectricalConductivity,0.03459569827523623,True
ElectricalConductivity,0.026806361131815892,True
ElectricalConductivity,0.08542232450787268,True
ElectricalConductivity,0.018083132761414933,True
ElectricalConductivity,0.0868650508149571,True
ElectricalConductivity,0.10411180382095386,True
ElectricalConductivity,0.08676355736175356,True
ElectricalConductivity,0.05382541043345723,True
