sample_id,IL_Name,IL_SMILES,Temperature_K,Pressure_kPa,property,y_true,y_pred,absolute_error,split,split_strategy,split_short,panel,panel_title,plot_included
2485,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],293.15,50000.0,ThermalConductivity,0.18699999,0.17559054,0.011409447,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2486,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],293.15,60000.0,ThermalConductivity,0.188,0.17761485,0.010385141,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2487,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],293.15,65000.0,ThermalConductivity,0.18899998,0.17849332,0.01050666,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2492,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],303.15,5000.0,ThermalConductivity,0.171,0.1672313,0.0037686974,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2488,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],303.15,10000.0,ThermalConductivity,0.17400001,0.16711158,0.0068884343,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2489,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],303.15,20000.0,ThermalConductivity,0.176,0.1676931,0.008306906,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2490,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],303.15,30000.0,ThermalConductivity,0.17999999,0.16951208,0.010487914,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2491,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],303.15,40000.0,ThermalConductivity,0.181,0.1717081,0.009291887,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2493,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],303.15,50000.0,ThermalConductivity,0.18199998,0.17373265,0.008267328,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2494,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],303.15,60000.0,ThermalConductivity,0.185,0.17545816,0.009541839,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2495,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],303.15,65000.0,ThermalConductivity,0.186,0.17621131,0.009788692,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2500,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],313.15,5000.0,ThermalConductivity,0.164,0.1673436,0.003343597,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2496,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],313.15,10000.0,ThermalConductivity,0.167,0.16710126,0.00010126829,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2497,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],313.15,20000.0,ThermalConductivity,0.172,0.16728903,0.0047109723,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2498,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],313.15,30000.0,ThermalConductivity,0.176,0.16864914,0.007350862,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2499,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],313.15,40000.0,ThermalConductivity,0.176,0.17042494,0.005575061,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2501,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],313.15,50000.0,ThermalConductivity,0.179,0.17209765,0.006902352,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2502,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],313.15,60000.0,ThermalConductivity,0.17999999,0.17353736,0.0064626336,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2503,1-butyl-3-methylimidazolium methyl sulfate,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],313.15,65000.0,ThermalConductivity,0.181,0.17416891,0.0068310797,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2659,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,283.15,100.0,ThermalConductivity,0.144,0.13485853,0.00914146,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2666,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,283.15,5000.0,ThermalConductivity,0.147,0.1364515,0.010548502,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2660,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,283.15,10000.0,ThermalConductivity,0.149,0.13847226,0.010527745,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2663,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,283.15,20000.0,ThermalConductivity,0.151,0.14404416,0.0069558322,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2664,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,283.15,30000.0,ThermalConductivity,0.151,0.1510015,1.5050173e-06,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2665,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,283.15,40000.0,ThermalConductivity,0.15399998,0.15792297,0.003922984,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2667,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,283.15,50000.0,ThermalConductivity,0.156,0.16388354,0.007883534,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2668,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,283.15,60000.0,ThermalConductivity,0.15900001,0.16869874,0.009698734,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2669,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,283.15,65000.0,ThermalConductivity,0.155,0.170719,0.015718997,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2682,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,293.0,101.325,ThermalConductivity,0.1445,0.1352703,0.009229705,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2683,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,293.15,100.0,ThermalConductivity,0.141,0.13527648,0.005723521,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2690,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,293.15,5000.0,ThermalConductivity,0.143,0.13696326,0.0060367435,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2684,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,293.15,10000.0,ThermalConductivity,0.146,0.1388855,0.0071145,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2687,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,293.15,20000.0,ThermalConductivity,0.149,0.14399433,0.0050056726,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2688,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,293.15,30000.0,ThermalConductivity,0.151,0.1502667,0.00073328614,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2689,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,293.15,40000.0,ThermalConductivity,0.151,0.15645643,0.0054564327,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2691,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,293.15,50000.0,ThermalConductivity,0.153,0.16180275,0.008802757,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2692,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,293.15,60000.0,ThermalConductivity,0.157,0.16615775,0.009157747,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2693,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,293.15,65000.0,ThermalConductivity,0.156,0.16799818,0.011998177,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2734,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.0,101.325,ThermalConductivity,0.14350002,0.13574079,0.0077592283,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2735,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.15,100.0,ThermalConductivity,0.14,0.13574775,0.004252255,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2742,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.15,5000.0,ThermalConductivity,0.14199999,0.13749224,0.0045077503,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2736,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.15,10000.0,ThermalConductivity,0.143,0.13932896,0.00367105,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2739,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.15,20000.0,ThermalConductivity,0.147,0.14405409,0.0029459149,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2740,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.15,30000.0,ThermalConductivity,0.15,0.14974496,0.00025504827,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2741,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.15,40000.0,ThermalConductivity,0.153,0.1552863,0.0022863,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2743,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.15,50000.0,ThermalConductivity,0.153,0.16006114,0.0070611387,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2744,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.15,60000.0,ThermalConductivity,0.15399998,0.16396582,0.009965837,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2745,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.15,65000.0,ThermalConductivity,0.156,0.16562365,0.009623647,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2779,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.0,101.325,ThermalConductivity,0.1425,0.13626271,0.0062372833,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2782,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.15,100.0,ThermalConductivity,0.137,0.13627045,0.00072954595,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2789,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.15,5000.0,ThermalConductivity,0.139,0.13803732,0.0009626746,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2783,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.15,10000.0,ThermalConductivity,0.14,0.13980068,0.00019931793,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2786,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.15,20000.0,ThermalConductivity,0.144,0.14420709,0.00020709634,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2787,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.15,30000.0,ThermalConductivity,0.145,0.14940575,0.004405752,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2788,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.15,40000.0,ThermalConductivity,0.147,0.1543823,0.0073823035,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2790,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.15,50000.0,ThermalConductivity,0.15,0.1586419,0.008641899,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2791,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.15,60000.0,ThermalConductivity,0.151,0.16212542,0.01112543,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2792,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.15,65000.0,ThermalConductivity,0.153,0.16360767,0.010607675,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2831,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,323.0,101.325,ThermalConductivity,0.14149998,0.13683493,0.004665047,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2875,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,333.0,101.325,ThermalConductivity,0.14149998,0.1374576,0.004042387,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2917,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,343.0,101.325,ThermalConductivity,0.14049998,0.13813262,0.0023673624,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2960,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,353.0,101.325,ThermalConductivity,0.14,0.13886394,0.0011360645,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
4290,1-ethyl-3-methylimidazolium diethyl phosphate,CCOP(=O)([O-])OCC.CC[n+]1ccn(C)c1,300.0,101.325,ThermalConductivity,0.19000001,0.17609094,0.013909072,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
4291,1-ethyl-3-methylimidazolium diethyl phosphate,CCOP(=O)([O-])OCC.CC[n+]1ccn(C)c1,302.76,101.325,ThermalConductivity,0.17490001,0.17596272,0.0010627061,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
4292,1-ethyl-3-methylimidazolium diethyl phosphate,CCOP(=O)([O-])OCC.CC[n+]1ccn(C)c1,312.58,101.325,ThermalConductivity,0.1745,0.17562239,0.0011223853,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
4293,1-ethyl-3-methylimidazolium diethyl phosphate,CCOP(=O)([O-])OCC.CC[n+]1ccn(C)c1,332.31,101.325,ThermalConductivity,0.1732,0.1754679,0.0022678971,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
4294,1-ethyl-3-methylimidazolium diethyl phosphate,CCOP(=O)([O-])OCC.CC[n+]1ccn(C)c1,350.29,101.325,ThermalConductivity,0.1718,0.1760239,0.004223898,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
4295,1-ethyl-3-methylimidazolium diethyl phosphate,CCOP(=O)([O-])OCC.CC[n+]1ccn(C)c1,375.0,101.325,ThermalConductivity,0.19000001,0.17731039,0.01268962,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
27,1-ethyl-3-methylimidazolium diethylphosphate,C(C)OP(=O)(OCC)[O-].C(C)N1C=[N+](C=C1)C,313.15,100.0,ThermalConductivity,0.1745,0.17395158,0.00054842234,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1538,"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1ccc(N(C)C)c(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,300.0,101.325,ThermalConductivity,0.12,0.1253185,0.0053185,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1546,"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1ccc(N(C)C)c(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,375.0,101.325,ThermalConductivity,0.12,0.12488436,0.004884362,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1179,3-decyl-1-methylimidazolium tricyanomethanide,CCCCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,283.15,101.325,ThermalConductivity,0.16800001,0.16590291,0.0020971,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1181,3-decyl-1-methylimidazolium tricyanomethanide,CCCCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,293.15,101.325,ThermalConductivity,0.16939999,0.16487335,0.004526645,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1183,3-decyl-1-methylimidazolium tricyanomethanide,CCCCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,303.15,101.325,ThermalConductivity,0.1674,0.16395248,0.0034475178,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1185,3-decyl-1-methylimidazolium tricyanomethanide,CCCCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,313.15,101.325,ThermalConductivity,0.1676,0.16314048,0.00445953,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1187,3-decyl-1-methylimidazolium tricyanomethanide,CCCCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,323.15,101.325,ThermalConductivity,0.16729999,0.1624374,0.0048625916,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1189,3-decyl-1-methylimidazolium tricyanomethanide,CCCCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,333.15,101.325,ThermalConductivity,0.1646,0.16184328,0.0027567148,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1191,3-decyl-1-methylimidazolium tricyanomethanide,CCCCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,343.15,101.325,ThermalConductivity,0.162,0.16135867,0.0006413311,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1193,3-decyl-1-methylimidazolium tricyanomethanide,CCCCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,353.15,101.325,ThermalConductivity,0.15930001,0.16098462,0.0016846061,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1738,3-hexyl-1-methylimidazolium tricyanomethanide,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,283.15,101.325,ThermalConductivity,0.1817,0.17030297,0.011397034,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1745,3-hexyl-1-methylimidazolium tricyanomethanide,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,293.15,101.325,ThermalConductivity,0.18149999,0.16936469,0.012135297,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1752,3-hexyl-1-methylimidazolium tricyanomethanide,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,303.15,101.325,ThermalConductivity,0.18310001,0.16856584,0.014534175,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1759,3-hexyl-1-methylimidazolium tricyanomethanide,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,313.15,101.325,ThermalConductivity,0.1817,0.16790785,0.013792157,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1766,3-hexyl-1-methylimidazolium tricyanomethanide,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,323.15,101.325,ThermalConductivity,0.181,0.1673908,0.013609201,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1773,3-hexyl-1-methylimidazolium tricyanomethanide,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,333.15,101.325,ThermalConductivity,0.17919996,0.16701354,0.012186423,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1780,3-hexyl-1-methylimidazolium tricyanomethanide,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,343.15,101.325,ThermalConductivity,0.17739998,0.16677432,0.01062566,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
1785,3-hexyl-1-methylimidazolium tricyanomethanide,CCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,353.15,101.325,ThermalConductivity,0.1762,0.1666706,0.009529397,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2037,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.15,101.325,ThermalConductivity,0.126,0.12526427,0.00073572993,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2039,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.15,101.325,ThermalConductivity,0.126,0.12532875,0.0006712526,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2041,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,101.325,ThermalConductivity,0.12499999,0.12538055,0.0003805533,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2043,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,101.325,ThermalConductivity,0.12199999,0.12542121,0.0034212247,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2045,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,101.325,ThermalConductivity,0.12300002,0.12545308,0.0024530664,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2047,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,101.325,ThermalConductivity,0.12199999,0.12547934,0.003479354,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2049,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,101.325,ThermalConductivity,0.121,0.12550412,0.004504122,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2053,tetrabutylphosphonium L-lysinate,CCCC[P+](CCCC)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],298.15,101.325,ThermalConductivity,0.163,0.15703456,0.0059654415,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2054,tetrabutylphosphonium L-lysinate,CCCC[P+](CCCC)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],303.15,101.325,ThermalConductivity,0.163,0.15654805,0.0064519495,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2055,tetrabutylphosphonium L-lysinate,CCCC[P+](CCCC)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],313.15,101.325,ThermalConductivity,0.162,0.15563181,0.00636819,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2056,tetrabutylphosphonium L-lysinate,CCCC[P+](CCCC)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],323.15,101.325,ThermalConductivity,0.16100001,0.15478827,0.0062117428,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2057,tetrabutylphosphonium L-lysinate,CCCC[P+](CCCC)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],333.15,101.325,ThermalConductivity,0.16,0.15401608,0.005983919,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
2058,tetrabutylphosphonium L-lysinate,CCCC[P+](CCCC)(CCCC)CCCC.NCCCC[C@H](N)C(=O)[O-],343.15,101.325,ThermalConductivity,0.15900001,0.15331623,0.0056837797,test,Balanced IL,Balanced,F,Thermal conductivity multi-split parity plot,True
