property,substitution_pair_id,fixed_role,fixed_ion_smiles,left_changed_ion_smiles,right_changed_ion_smiles,n_condition_matches,observed_log_delta,observed_abs_log_difference,predicted_log_delta,predicted_abs_log_difference,analysis_unit,substitution_scope,exploratory
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccc(C)cc1=>CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccc(C)cc1,CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,4,0.4851408645761941,0.4851408645761941,0.4326351550092164,0.4326351550092164,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccc(C)cc1=>C[N+](C)(C)CCO,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccc(C)cc1,C[N+](C)(C)CCO,2,0.0475618673165478,0.0475618673165478,-0.0088088070031013,0.0088088070031013,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccc(C)cc1=>Cn1cc[n+](CCO)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccc(C)cc1,Cn1cc[n+](CCO)c1,1,0.0414100568718094,0.0414100568718094,0.0513616551011502,0.0513616551011502,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccc(C)cc1=>Cn1cc[n+](Cc2ccccc2)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccc(C)cc1,Cn1cc[n+](Cc2ccccc2)c1,2,0.0469844683648439,0.110835940351377,0.0608127700574878,0.0608127700574878,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccc(N(C)C)cc1=>CC[n+]1ccn(C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccc(N(C)C)cc1,CC[n+]1ccn(C)c1,2,-0.1525941369510608,0.1525941369510608,-0.1140985624286252,0.1140985624286252,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccc(N(C)C)cc1=>Cn1cc[n+](Cc2ccccc2)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccc(N(C)C)cc1,Cn1cc[n+](Cc2ccccc2)c1,1,0.028664382887567,0.028664382887567,-0.003361726115294,0.003361726115294,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1cccc(C)c1=>CC[n+]1ccccc1C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1cccc(C)c1,CC[n+]1ccccc1C,2,0.0718360597609271,0.0718360597609271,-0.0065750907670394,0.0065750907670394,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1cccc(C)c1=>CC[n+]1ccn(C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1cccc(C)c1,CC[n+]1ccn(C)c1,8,-0.0162902204625505,0.0169062236855688,-0.0496868647040127,0.0496868647040127,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1cccc(C)c1=>CC[n+]1ccn(C)c1C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1cccc(C)c1,CC[n+]1ccn(C)c1C,1,0.0666913744986725,0.0666913744986725,-0.0209575391642946,0.0209575391642946,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1cccc(C)c1=>CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1cccc(C)c1,CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,1,0.5075749098103799,0.5075749098103799,0.4172668075033199,0.4172668075033199,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1cccc(C)c1=>CCn1cc[n+](CC)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1cccc(C)c1,CCn1cc[n+](CC)c1,1,0.0780122501231543,0.0780122501231543,-0.0385856634677477,0.0385856634677477,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1cccc(C)c1=>C[N+](C)(C)CCO,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1cccc(C)c1,C[N+](C)(C)CCO,1,0.0581231992500477,0.0581231992500477,0.0004052819487831,0.0004052819487831,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1cccc(C)c1=>Cc1ccc[n+](CC(C)C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1cccc(C)c1,Cc1ccc[n+](CC(C)C)c1,1,0.1607933035303057,0.1607933035303057,0.0824986292740259,0.0824986292740259,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1cccc(C)c1=>Cc1n(CCCC#N)cc[n+]1C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1cccc(C)c1,Cc1n(CCCC#N)cc[n+]1C,1,0.3717733686513176,0.3717733686513176,0.0996985227394384,0.0996985227394384,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccccc1C=>CC[n+]1ccn(C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccccc1C,CC[n+]1ccn(C)c1,9,-0.085359848951156,0.085359848951156,-0.0508661289672787,0.0508661289672787,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccccc1C=>CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccccc1C,CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,1,0.4364938503468583,0.4364938503468583,0.4425220088990249,0.4425220088990249,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccccc1C=>C[N+](C)(C)CCO,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccccc1C,C[N+](C)(C)CCO,1,-0.0018198367169857,0.0018198367169857,-0.0020957094181301,0.0020957094181301,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccccc1C=>Cn1cc[n+](CCO)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccccc1C,Cn1cc[n+](CCO)c1,3,0.0826917158451125,0.0826917158451125,0.0458575228046589,0.0458575228046589,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccccc1C=>Cn1cc[n+](Cc2ccccc2)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccccc1C,Cn1cc[n+](Cc2ccccc2)c1,1,0.2010196138187963,0.2010196138187963,0.0601186545506742,0.0601186545506742,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(C)c1=>CC[n+]1ccn(C)c1C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(C)c1,CC[n+]1ccn(C)c1C,7,0.0820212608099826,0.0820212608099826,0.0157488628532842,0.0157488628532842,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(C)c1=>CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(C)c1,CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,12,0.5229464333463727,0.5229464333463727,0.4722986507248201,0.4722986507248201,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(C)c1=>CCn1cc[n+](CC)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(C)c1,CCn1cc[n+](CC)c1,4,0.0948893269418382,0.0948893269418382,0.0105681069778209,0.0105681069778209,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(C)c1=>C[N+](C)(C)CCO,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(C)c1,C[N+](C)(C)CCO,4,0.0706379325099999,0.0706379325099999,0.0474545989692507,0.0474545989692507,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(C)c1=>Cc1ccc[n+](CC(C)C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(C)c1,Cc1ccc[n+](CC(C)C)c1,4,0.1776703803489896,0.1776703803489896,0.1316523997195946,0.1316523997195946,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(C)c1=>Cc1n(CCCC#N)cc[n+]1C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(C)c1,Cc1n(CCCC#N)cc[n+]1C,3,0.3901976359773753,0.3901976359773753,0.1541179949943139,0.1541179949943139,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(C)c1=>Cn1cc[n+](CCO)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(C)c1,Cn1cc[n+](CCO)c1,3,0.100707933177973,0.100707933177973,0.0960021598306761,0.0960021598306761,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(C)c1=>Cn1cc[n+](Cc2ccccc2)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(C)c1,Cn1cc[n+](Cc2ccccc2)c1,1,0.1773105848303551,0.1773105848303551,0.117663445619546,0.117663445619546,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(C)c1C=>CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(C)c1C,CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,1,0.4408835353117073,0.4408835353117073,0.4382243466676145,0.4382243466676145,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(C)c1C=>CCn1cc[n+](CC)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(C)c1C,CCn1cc[n+](CC)c1,1,0.0113208756244818,0.0113208756244818,-0.017628124303453,0.017628124303453,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(C)c1C=>C[N+](C)(C)CCO,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(C)c1C,C[N+](C)(C)CCO,1,0.0073801072976218,0.0073801072976218,0.0368193038050792,0.0368193038050792,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(C)c1C=>Cc1ccc[n+](CC(C)C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(C)c1C,Cc1ccc[n+](CC(C)C)c1,1,0.0941019290316331,0.0941019290316331,0.1034561684383206,0.1034561684383206,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(C)c1C=>Cc1n(CCCC#N)cc[n+]1C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(C)c1C,Cc1n(CCCC#N)cc[n+]1C,1,0.305081994152645,0.305081994152645,0.1206560619037331,0.1206560619037331,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1=>CCn1cc[n+](CC)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,CCn1cc[n+](CC)c1,1,-0.4295626596872255,0.4295626596872255,-0.4558524709710676,0.4558524709710676,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1=>Cc1ccc[n+](CC(C)C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,Cc1ccc[n+](CC(C)C)c1,1,-0.3467816062800741,0.3467816062800741,-0.3347681782292939,0.3347681782292939,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1=>Cc1n(CCCC#N)cc[n+]1C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,Cc1n(CCCC#N)cc[n+]1C,1,-0.1358015411590623,0.1358015411590623,-0.3175682847638814,0.3175682847638814,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCn1cc[n+](CC)c1=>Cc1ccc[n+](CC(C)C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](CC)c1,Cc1ccc[n+](CC(C)C)c1,1,0.0827810534071513,0.0827810534071513,0.1210842927417736,0.1210842927417736,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCn1cc[n+](CC)c1=>Cc1n(CCCC#N)cc[n+]1C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](CC)c1,Cc1n(CCCC#N)cc[n+]1C,1,0.2937611185281632,0.2937611185281632,0.1382841862071862,0.1382841862071862,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||Cc1ccc[n+](CC(C)C)c1=>Cc1n(CCCC#N)cc[n+]1C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cc1ccc[n+](CC(C)C)c1,Cc1n(CCCC#N)cc[n+]1C,1,0.2109800651210118,0.2109800651210118,0.0171998934654125,0.0171998934654125,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([O-])C(F)(F)F||CCCCCCCC[n+]1ccn(C)c1=>CCCCCC[n+]1ccn(C)c1,anion_fixed,O=S(=O)([O-])C(F)(F)F,CCCCCCCC[n+]1ccn(C)c1,CCCCCC[n+]1ccn(C)c1,4,-0.1284043603456615,0.1284043603456615,-0.1404442450592373,0.1404442450592373,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([O-])C(F)(F)F||CCCCCCCC[n+]1ccn(C)c1=>CCCC[n+]1ccn(C)c1,anion_fixed,O=S(=O)([O-])C(F)(F)F,CCCCCCCC[n+]1ccn(C)c1,CCCC[n+]1ccn(C)c1,3,-0.2185782808826353,0.2185782808826353,-0.2630944085399092,0.2630944085399092,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([O-])C(F)(F)F||CCCCCCCC[n+]1ccn(C)c1=>CC[n+]1ccn(C)c1,anion_fixed,O=S(=O)([O-])C(F)(F)F,CCCCCCCC[n+]1ccn(C)c1,CC[n+]1ccn(C)c1,5,-0.4336359850748605,0.4336359850748605,-0.4247442022351224,0.4247442022351224,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([O-])C(F)(F)F||CCCCCC[n+]1ccn(C)c1=>CCCC[n+]1cccc(C)c1,anion_fixed,O=S(=O)([O-])C(F)(F)F,CCCCCC[n+]1ccn(C)c1,CCCC[n+]1cccc(C)c1,1,-0.1009759173400022,0.1009759173400022,-0.1102532361163852,0.1102532361163852,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([O-])C(F)(F)F||CCCCCC[n+]1ccn(C)c1=>CCCC[n+]1ccn(C)c1,anion_fixed,O=S(=O)([O-])C(F)(F)F,CCCCCC[n+]1ccn(C)c1,CCCC[n+]1ccn(C)c1,16,-0.1651814629551351,0.1651814629551351,-0.1275510587917612,0.1275510587917612,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([O-])C(F)(F)F||CCCCCC[n+]1ccn(C)c1=>CCCC[n+]1ccn(C)c1C,anion_fixed,O=S(=O)([O-])C(F)(F)F,CCCCCC[n+]1ccn(C)c1,CCCC[n+]1ccn(C)c1C,1,-0.1030614238310239,0.1030614238310239,-0.1171588805342693,0.1171588805342693,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([O-])C(F)(F)F||CCCCCC[n+]1ccn(C)c1=>CC[n+]1ccn(C)c1,anion_fixed,O=S(=O)([O-])C(F)(F)F,CCCCCC[n+]1ccn(C)c1,CC[n+]1ccn(C)c1,4,-0.3049696513879225,0.3049696513879225,-0.2835927435812211,0.2835927435812211,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([O-])C(F)(F)F||CCCC[n+]1cccc(C)c1=>CCCC[n+]1ccccc1,anion_fixed,O=S(=O)([O-])C(F)(F)F,CCCC[n+]1cccc(C)c1,CCCC[n+]1ccccc1,1,0.0476774231715051,0.0476774231715051,-0.0050292615874854,0.0050292615874854,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([O-])C(F)(F)F||CCCC[n+]1cccc(C)c1=>CCCC[n+]1ccn(C)c1,anion_fixed,O=S(=O)([O-])C(F)(F)F,CCCC[n+]1cccc(C)c1,CCCC[n+]1ccn(C)c1,5,-0.0367608959750693,0.0367608959750693,-0.017323079620632,0.017323079620632,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([O-])C(F)(F)F||CCCC[n+]1cccc(C)c1=>CCCC[n+]1ccn(C)c1C,anion_fixed,O=S(=O)([O-])C(F)(F)F,CCCC[n+]1cccc(C)c1,CCCC[n+]1ccn(C)c1C,1,-0.0020855064910216,0.0020855064910216,-0.0069056444178841,0.0069056444178841,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([O-])C(F)(F)F||CCCC[n+]1ccccc1=>CCCC[n+]1ccn(C)c1,anion_fixed,O=S(=O)([O-])C(F)(F)F,CCCC[n+]1ccccc1,CCCC[n+]1ccn(C)c1,2,-0.0935517076913643,0.0935517076913643,-0.0120613760198491,0.0120613760198491,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([O-])C(F)(F)F||CCCC[n+]1ccn(C)c1=>CCCC[n+]1ccn(C)c1C,anion_fixed,O=S(=O)([O-])C(F)(F)F,CCCC[n+]1ccn(C)c1,CCCC[n+]1ccn(C)c1C,4,0.0621200391241112,0.0621200391241112,0.0103921782574918,0.0103921782574918,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||O=S(=O)([O-])C(F)(F)F||CCCC[n+]1ccn(C)c1=>CC[n+]1ccn(C)c1,anion_fixed,O=S(=O)([O-])C(F)(F)F,CCCC[n+]1ccn(C)c1,CC[n+]1ccn(C)c1,10,-0.1811349647211768,0.1811349647211768,-0.1561867748875198,0.1561867748875198,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Br-]||CCCCCCCCCCCCCCCC[n+]1ccn(C)c1=>CCCC[n+]1ccn(C)c1,anion_fixed,[Br-],CCCCCCCCCCCCCCCC[n+]1ccn(C)c1,CCCC[n+]1ccn(C)c1,2,-0.9484017274691064,0.9484017274691064,-0.9293656562246267,0.9293656562246267,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Br-]||CCCCCCCCCCCCCCCC[n+]1ccn(C)c1=>CCC[n+]1ccccc1,anion_fixed,[Br-],CCCCCCCCCCCCCCCC[n+]1ccn(C)c1,CCC[n+]1ccccc1,1,-1.080573964113376,1.080573964113376,-1.0772938532504943,1.0772938532504943,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Br-]||CCCCCCCCCCCCCCCC[n+]1ccn(C)c1=>CCCn1cc[n+](C)c1,anion_fixed,[Br-],CCCCCCCCCCCCCCCC[n+]1ccn(C)c1,CCCn1cc[n+](C)c1,2,-1.0864777726149053,1.0864777726149053,-1.0439116993646675,1.0439116993646675,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Br-]||CCCCCCCCCCCCCCCC[n+]1ccn(C)c1=>CC[n+]1ccn(C)c1,anion_fixed,[Br-],CCCCCCCCCCCCCCCC[n+]1ccn(C)c1,CC[n+]1ccn(C)c1,1,-1.2021247165702178,1.2021247165702178,-1.095728429108549,1.095728429108549,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Br-]||CCCCCC[n+]1cccc(C)c1=>CCCn1cc[n+](C)c1,anion_fixed,[Br-],CCCCCC[n+]1cccc(C)c1,CCCn1cc[n+](C)c1,1,-0.2120323258891385,0.2120323258891385,-0.0938118952822453,0.0938118952822453,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Br-]||CCCC[N+](C)(C)CCO=>CCC[N+](C)(C)CCO,anion_fixed,[Br-],CCCC[N+](C)(C)CCO,CCC[N+](C)(C)CCO,3,-0.0119336188335932,0.0119336188335932,-0.0742883983171127,0.0742883983171127,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Br-]||CCCC[n+]1ccn(C)c1=>CCC[n+]1ccccc1,anion_fixed,[Br-],CCCC[n+]1ccn(C)c1,CCC[n+]1ccccc1,3,-0.1229244351568015,0.1229244351568015,-0.1491083956717815,0.1491083956717815,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Br-]||CCCC[n+]1ccn(C)c1=>CCCn1cc[n+](C)c1,anion_fixed,[Br-],CCCC[n+]1ccn(C)c1,CCCn1cc[n+](C)c1,8,-0.1091074519500394,0.1091074519500394,-0.097236463532639,0.097236463532639,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Br-]||CCCC[n+]1ccn(C)c1=>CC[n+]1ccn(C)c1,anion_fixed,[Br-],CCCC[n+]1ccn(C)c1,CC[n+]1ccn(C)c1,2,-0.2537229891011114,0.2537229891011114,-0.1663627728839221,0.1663627728839221,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Br-]||CCC[n+]1ccccc1=>CCCn1cc[n+](C)c1,anion_fixed,[Br-],CCC[n+]1ccccc1,CCCn1cc[n+](C)c1,2,-0.0059038085015292,0.0059038085015292,0.0333821538858267,0.0333821538858267,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Br-]||CCC[n+]1ccccc1=>CC[n+]1ccn(C)c1,anion_fixed,[Br-],CCC[n+]1ccccc1,CC[n+]1ccn(C)c1,1,-0.1215507524568417,0.1215507524568417,-0.0184345758580546,0.0184345758580546,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Br-]||CCCn1cc[n+](C)c1=>CC[n+]1ccn(C)c1,anion_fixed,[Br-],CCCn1cc[n+](C)c1,CC[n+]1ccn(C)c1,2,-0.1156469439553125,0.1156469439553125,-0.0518167297438814,0.0518167297438814,unique unordered ion-substitution pair,Cation substitution,False
