il_identity_key,molar_mass_g_mol,condition_adjusted_response,analysis_panel
CCC[n+]1ccc(C)cc1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,416.36499762535095,-0.0056737027041624,Mass-specific $c_p$
CCC[n+]1cccc(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,416.36499762535095,-0.0740236651327855,Mass-specific $c_p$
CCC[n+]1ccccc1C||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,416.36499762535095,-0.0261265418109636,Mass-specific $c_p$
CCC[n+]1ccccc1||F[B-](F)(F)F,208.9949995279312,0.0720997890392252,Mass-specific $c_p$
CCC[n+]1ccccc1||F[P-](F)(F)(F)(F)F,267.1529948711395,-0.0060809241980565,Mass-specific $c_p$
CCC[n+]1ccccc1||[Br-],202.0950019359589,0.0580490558619175,Mass-specific $c_p$
CCC[n+]1ccn(C)c1||N[C@@H](CCC(=O)O)C(=O)[O-],271.3170051574707,0.0042999705438914,Mass-specific $c_p$
CCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,559.594988822937,0.0574791687085485,Mass-specific $c_p$
CCCn1cc[n+](C)c1C||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,419.36901211738586,-0.0845691248226331,Mass-specific $c_p$
CCCn1cc[n+](C)c1||F[P-](F)(F)(F)(F)F,270.15700936317444,-0.04260783828391,Mass-specific $c_p$
CCCn1cc[n+](C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,405.3420126438141,-0.1543141374447238,Mass-specific $c_p$
CCCn1cc[n+](C)c1||[Br-],205.09900152683255,0.0053830424747771,Mass-specific $c_p$
CCCn1cc[n+](CC)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,419.36901211738586,-0.164590236965962,Mass-specific $c_p$
CCOC(=O)c1ccc[n+](CC)c1||CCOS(=O)(=O)[O-],305.35200238227844,0.0845383364098181,Mass-specific $c_p$
CCOCCOCC[n+]1ccn(C2CCCC2)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,533.5130095481873,0.0139579511096249,Mass-specific $c_p$
CC[N+](C)(C)CCO||CS(=O)(=O)[O-],213.2990062236786,-0.0223419680889685,Mass-specific $c_p$
CC[n+]1ccc(C)cc1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,402.3379981517792,-0.0790870709598587,Mass-specific $c_p$
CC[n+]1ccc(N(C)C)cc1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,431.3800036907196,-0.0268388014212086,Mass-specific $c_p$
CC[n+]1cccc(C)c1||CCOS(=O)(=O)[O-],247.31600284576416,0.0189117531053756,Mass-specific $c_p$
CC[n+]1cccc(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,402.3379981517792,-0.0910855644942872,Mass-specific $c_p$
CC[n+]1ccccc1C||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,402.3379981517792,-0.030453139541375,Mass-specific $c_p$
CC[n+]1ccccc1||F[P-](F)(F)(F)(F)F,253.12599539756772,-0.0231464798180369,Mass-specific $c_p$
CC[n+]1ccccc1||[Br-],188.06800246238708,0.0597024987803243,Mass-specific $c_p$
CC[n+]1ccn(C)c1C||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,405.3420126438141,-0.0835980324755912,Mass-specific $c_p$
CC[n+]1ccn(C)c1||CC(=O)[O-],170.2120006084442,-0.0029298191998429,Mass-specific $c_p$
CC[n+]1ccn(C)c1||CS(=O)(=O)[O-],206.26699924468997,0.0096597780447027,Mass-specific $c_p$
CC[n+]1ccn(C)c1||Cc1ccc(S(=O)(=O)[O-])cc1,282.36499428749084,0.0930454826191236,Mass-specific $c_p$
CC[n+]1ccn(C)c1||F[B-](F)(F)F,197.97199964523315,-0.1158888559606616,Mass-specific $c_p$
CC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F,256.13000988960266,-0.2468116413735204,Mass-specific $c_p$
CC[n+]1ccn(C)c1||N#C[C-](C#N)C#N,201.2329995632172,0.0482232767800367,Mass-specific $c_p$
CC[n+]1ccn(C)c1||N#C[N-]C#N,177.2110015153885,0.0927975492138421,Mass-specific $c_p$
CC[n+]1ccn(C)c1||N#C[S-],169.25300657749176,0.0005313149646986,Mass-specific $c_p$
CC[n+]1ccn(C)c1||O=C([O-])C(F)(F)F,224.18199479579928,-0.21656019459162,Mass-specific $c_p$
CC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,391.3150131702423,-0.1297886262347817,Mass-specific $c_p$
CC[n+]1ccn(C)c1||O=S(=O)([O-])C(F)(F)C(F)F,292.2540009021759,0.02772439562751,Mass-specific $c_p$
CC[n+]1ccn(C)c1||O=S(=O)([O-])C(F)(F)F,260.2370083332062,-0.134135676352955,Mass-specific $c_p$
CC[n+]1ccn(C)c1||[Br-],191.0720020532608,-0.0532430334713153,Mass-specific $c_p$
CC[n+]1ccn(C)c1||[Cl-],146.6210037469864,0.271045069252685,Mass-specific $c_p$
CC[n+]1ccn(C)c1||[O-]c1ccccc1,204.2730003595352,-0.1526705903032731,Mass-specific $c_p$
CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,545.5679893493652,0.0541827820764089,Mass-specific $c_p$
CCc1cccc[n+]1CC||CCOS(=O)(=O)[O-],261.34300231933594,0.0068262072828251,Mass-specific $c_p$
CCn1cc[n+](C)c1||C[C@H](O)C(=O)[O-],200.2380043268204,0.0358169287167619,Mass-specific $c_p$
CCn1cc[n+](CC)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,405.3420126438141,-0.0699037136704487,Mass-specific $c_p$
C[N+](C)(C)CCO||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,384.3199908733368,-0.1558373543184424,Mass-specific $c_p$
C[NH2+]CCO||CCC(=O)[O-],149.1899937391281,0.0070545904819139,Mass-specific $c_p$
C[NH2+]CCO||CCCC(=O)[O-],163.2169932126999,0.0282519412918337,Mass-specific $c_p$
C[NH2+]CCO||CCCCC(=O)[O-],177.24399268627167,0.0415399238161305,Mass-specific $c_p$
C[n+]1ccn(CCCCn2cc[n+](C)c2)c1||F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,510.2440118789673,0.2260284401691528,Mass-specific $c_p$
C[n+]1ccn(CCC[N+](C)(C)C)c1||N#C[N-]C#N.N#C[N-]C#N,315.38501381874084,-0.0703803407236483,Mass-specific $c_p$
Cc1ccc[n+](CC(C)C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,430.39199709892273,0.0005374390693578,Mass-specific $c_p$
Cc1n(CCCC#N)cc[n+]1C||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,444.3790018558502,0.1319835052605475,Mass-specific $c_p$
Cn1cc[n+](C)c1||COS(=O)(=O)[O-],208.23900401592252,0.0682533056244023,Mass-specific $c_p$
Cn1cc[n+](CCO)c1||C[C@H](N)C(=O)[O-],215.25299549102783,-0.0206177454922578,Mass-specific $c_p$
Cn1cc[n+](CCO)c1||NCC(=O)[O-],201.22599601745603,-0.1667047003739347,Mass-specific $c_p$
Cn1cc[n+](CCO)c1||O=C([O-])C(F)(F)F,240.18099904060364,-0.2075266022631914,Mass-specific $c_p$
Cn1cc[n+](CCO)c1||O=C([O-])[C@@H]1CCCN1,241.29100143909452,-0.1608924399702549,Mass-specific $c_p$
Cn1cc[n+](CCO)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,407.3140025138855,-0.0534594952998011,Mass-specific $c_p$
Cn1cc[n+](Cc2ccccc2)c1||N#C[N-]C#N,239.2819970846176,-0.1499283644207025,Mass-specific $c_p$
Cn1cc[n+](Cc2ccccc2)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,453.3860087394714,-0.0556083892743532,Mass-specific $c_p$
[NH3+]CCO||CC(O)C(=O)[O-],151.16199851036072,-0.1710856994545828,Mass-specific $c_p$
c1c[nH+]c[nH]1||CCCCCCCC(=O)[O-],212.29299902915955,0.6495748867327354,Mass-specific $c_p$
C(C)N1C=[N+](C=C1)CC||C(C)OS(=O)(=O)[O-],250.31998753547668,0.0206090187063265,"MW-adjusted molar $C_{p,m}$"
C(C)N1C=[N+](C=C1)C||C(C)OP(=O)(OCC)[O-],264.26199078559875,0.0304945152955316,"MW-adjusted molar $C_{p,m}$"
C(C)N1C=[N+](C=C1)C||C(C)OS(=O)(=O)[O-],236.2930029630661,0.0110702649466305,"MW-adjusted molar $C_{p,m}$"
C(C)N1C=[N+](C=C1)C||COCCOCCOS(=O)(=O)[O-],310.371994972229,0.0241998279348365,"MW-adjusted molar $C_{p,m}$"
C(C)N1C=[N+](C=C1)C||COS(=O)(=O)[O-],222.26600348949432,-0.0430411722347843,"MW-adjusted molar $C_{p,m}$"
C(C)N1C=[N+](C=C1)C||S(=O)(=O)(O)[O-],208.23900401592252,-0.1304264762297968,"MW-adjusted molar $C_{p,m}$"
C(C)[N+](C)(C)CCO||C(C)OS(=O)(=O)[O-],243.32499504089355,0.0230698548910277,"MW-adjusted molar $C_{p,m}$"
C(C)[N+]1=CN(C=C1)C||C(CCCCC)OS(=O)(=O)[O-],292.400985956192,0.0893794816949848,"MW-adjusted molar $C_{p,m}$"
C(CCC)N1C=[N+](C=C1)C||C(CCCCCCC)OS(=O)(=O)[O-],348.5090136528015,0.140002612238494,"MW-adjusted molar $C_{p,m}$"
C(CCC)N1C=[N+](C=C1)C||COS(=O)(=O)[O-],250.31998753547668,-0.0846206922133756,"MW-adjusted molar $C_{p,m}$"
C(CCC)[P+](C)(CCCC)CCCC||COS(=O)(=O)[O-],328.4550011157989,0.0492332734768607,"MW-adjusted molar $C_{p,m}$"
C=CC[N+](C)(C)CCn1cc[n+](C)c1||N#C[N-]C#N.N#C[N-]C#N,327.3960053920746,0.0177852780487146,"MW-adjusted molar $C_{p,m}$"
C=C[n+]1ccn(CC[N+](C)(C)CC=C)c1||N#C[N-]C#N.N#C[N-]C#N,339.4069969654083,0.074454844580666,"MW-adjusted molar $C_{p,m}$"
C=Cn1cc[n+](CC(CBr)N=[N+]=[N-])c1||N#C[N-]C#N,323.1579959392548,-0.3778770754713076,"MW-adjusted molar $C_{p,m}$"
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OCn1cc[n+](C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,531.5409898757935,0.029544606344861,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCCCC[n+]1ccn(C)c1||O=C1[N-]S(=O)(=O)c2ccccc21,489.7260069847107,0.101636097453063,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCCCC[n+]1ccn(C)c1||[Br-],387.4500095844269,0.4521314309887785,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCCCC[n+]1ccn(C)c1||[Cl-],342.99901127815247,0.4462482843235014,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCCCCn1cc[n+](C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,587.6929759979248,0.1192154946708354,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCC[N+](CC)(CC)CC||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,578.7259936332703,0.053781610446375,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||CC(=O)[O-],542.9139733314514,-0.0561435393750278,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C,773.2899785041809,0.1164116672371058,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||CCCC(=O)[O-],570.967972278595,-0.090422766592507,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||CCCCCC(=O)[O-],599.0219712257385,-0.1062994205818892,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||CCCCCCCC(=O)[O-],627.0760297775269,-0.1369499895917334,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||CCCCCCCCCC(=O)[O-],655.1300287246704,-0.1455851364082332,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,928.8740158081056,-0.1692619001241273,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||N#C[N-]C#N,549.9129891395569,0.0351393892647386,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,764.0169858932495,0.0769987639450495,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||[Cl-],519.3229913711548,0.0074182155076192,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCCCC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,559.6389770507812,0.1063901305505181,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCC[N+](CC)(CC)CC||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,550.6719946861267,0.0359679565450514,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F,396.4000046253204,0.1382610375403556,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,531.5849781036377,0.0893975468917989,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCC[n+]1ccn(C)c1||[Cl-],286.89101338386536,0.2261733612096543,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,685.837984085083,0.1471335087490484,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,671.8109846115112,0.1425278464870283,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCC[n+]1ccn(C)c1||CC(=O)[O-],282.42799639701843,0.1579187368237242,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F,368.3460056781769,0.1147080163244984,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,503.5309791564941,0.0579597008765828,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCC[n+]1ccn(C)c1||[O-]c1ccccc1,316.48901104927063,0.1438537339417021,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,657.7839851379395,0.1238284122074411,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCCn1cc[n+](C)c1||O=C1[N-]S(=O)(=O)c2ccccc21,405.56401014328,0.1137261520329753,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F,354.3190062046051,0.10422169483346,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,643.7569856643677,0.1199364674322374,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCCn1cc[n+](CCCCCCCCC)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,601.7199754714966,0.1347455608644816,"MW-adjusted molar $C_{p,m}$"
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC||CC(=O)[O-],427.75800824165344,0.071478214250916,"MW-adjusted molar $C_{p,m}$"
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC||CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(=O)[O-],779.3769836425781,-0.255516888607779,"MW-adjusted molar $C_{p,m}$"
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC||CCCCCCCC/C=C\CCCCCCCC(=O)[O-],748.3630180358887,0.053597063811706,"MW-adjusted molar $C_{p,m}$"
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC||CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)[O-],823.4300017356873,0.0246018898115192,"MW-adjusted molar $C_{p,m}$"
CCCCCCCC[n+]1cccc(C)c1||F[B-](F)(F)F,293.15701127052307,-0.0538142782162598,"MW-adjusted molar $C_{p,m}$"
CCCCCCCC[n+]1ccccc1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,472.47299551963806,-0.0189935729510311,"MW-adjusted molar $C_{p,m}$"
CCCCCCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F,340.2920067310333,0.091448702415235,"MW-adjusted molar $C_{p,m}$"
CCCCCCCC[n+]1ccn(C)c1||N[C@@H](CO)C(=O)[O-],299.4149923324585,0.0672108291689177,"MW-adjusted molar $C_{p,m}$"
CCCCCCCC[n+]1ccn(C)c1||O=C([O-])[C@@H]1CCCN1,309.4539940357208,-0.0203409668438747,"MW-adjusted molar $C_{p,m}$"
CCCCCCCC[n+]1ccn(C)c1||O=S(=O)([O-])C(F)(F)F,344.39900517463684,0.0203834408353085,"MW-adjusted molar $C_{p,m}$"
CCCCCCCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,629.7299861907959,0.113322438850381,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCn1cc[n+](C)c1||C[C@H](N)C(=O)[O-],283.4160029888153,0.1078638817758896,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCn1cc[n+](C)c1||F[B-](F)(F)F,282.1339964866638,0.0492403779974295,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCn1cc[n+](C)c1||NC(=O)C[C@H](N)C(=O)[O-],326.4409899711609,0.0656185937712745,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCn1cc[n+](C)c1||NCC(=O)[O-],269.3890035152436,-0.0022006545085693,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCn1cc[n+](C)c1||O=C1[N-]S(=O)(=O)c2ccccc21,377.5100111961365,0.084446730281372,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCn1cc[n+](C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,475.477010011673,0.0414096584270993,"MW-adjusted molar $C_{p,m}$"
CCCCCCCCn1cc[n+](C)c1||[O-]c1ccccc1,288.4350121021271,0.0325114697952448,"MW-adjusted molar $C_{p,m}$"
CCCCCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F,326.26500725746155,0.0621278691506796,"MW-adjusted molar $C_{p,m}$"
CCCCCCC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,461.4500105381012,0.0062802427034291,"MW-adjusted molar $C_{p,m}$"
CCCCCC[N+](C)(C)CCO||[Br-],254.21199202537537,0.052966696732374,"MW-adjusted molar $C_{p,m}$"
CCCCCC[N+](CC)(CC)CC||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,466.509997844696,-0.0482049551896657,"MW-adjusted molar $C_{p,m}$"
CCCCCC[n+]1ccc(N(C)C)cc1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,487.4880015850067,0.0731081931973101,"MW-adjusted molar $C_{p,m}$"
CCCCCC[n+]1cccc(C#N)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,469.42898631095886,0.0116828538545052,"MW-adjusted molar $C_{p,m}$"
CCCCCC[n+]1cccc(C)c1||[Br-],258.202999830246,0.0298991388369547,"MW-adjusted molar $C_{p,m}$"
CCCCCC[n+]1ccccc1||F[B-](F)(F)F,251.0760128498077,0.2328927286867079,"MW-adjusted molar $C_{p,m}$"
CCCCCC[n+]1ccccc1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,444.4189965724945,0.0465621176763466,"MW-adjusted molar $C_{p,m}$"
CCCCCC[n+]1ccn(C)c1C||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,461.4500105381012,0.0434222274749975,"MW-adjusted molar $C_{p,m}$"
CCCCCC[n+]1ccn(C)c1||F[B-](F)(F)F,254.07999753952024,0.0011891129570331,"MW-adjusted molar $C_{p,m}$"
CCCCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F,312.23800778388977,-0.0115410358176486,"MW-adjusted molar $C_{p,m}$"
CCCCCC[n+]1ccn(C)c1||N#C[N-]C#N,233.3189994096756,0.3102658105005678,"MW-adjusted molar $C_{p,m}$"
CCCCCC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,447.4230110645294,0.0051394035868206,"MW-adjusted molar $C_{p,m}$"
CCCCCC[n+]1ccn(C)c1||O=S(=O)([O-])C(F)(F)F,316.3450062274933,-0.0100966069204053,"MW-adjusted molar $C_{p,m}$"
CCCCCC[n+]1ccn(C)c1||[O-]c1ccccc1,260.3810131549835,0.1111094164694339,"MW-adjusted molar $C_{p,m}$"
CCCCCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,601.6759872436523,0.1020673022178364,"MW-adjusted molar $C_{p,m}$"
CCCCCCn1cc[n+](C)c1||CC(=O)[O-],226.31999850273127,0.0140971287808855,"MW-adjusted molar $C_{p,m}$"
CCCCCCn1cc[n+](C)c1||FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,612.280011177063,-0.337325629747756,"MW-adjusted molar $C_{p,m}$"
CCCCCCn1cc[n+](C)c1||O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,354.1240096092224,-9.423197255875591e-05,"MW-adjusted molar $C_{p,m}$"
CCCCCCn1cc[n+](C)c1||O=C1[N-]S(=O)(=O)c2ccccc21,349.4560122489929,0.0684434954720414,"MW-adjusted molar $C_{p,m}$"
CCCCC[n+]1ccccc1||F[P-](F)(F)(F)(F)F,295.2069938182831,-0.1252995901095053,"MW-adjusted molar $C_{p,m}$"
CCCCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,587.6489877700806,0.09272105294938,"MW-adjusted molar $C_{p,m}$"
CCCCCn1cc[n+](C)c1||F[P-](F)(F)(F)(F)F,298.211008310318,0.0104207643460592,"MW-adjusted molar $C_{p,m}$"
CCCCCn1cc[n+](C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,433.3960115909576,-0.0345638633938163,"MW-adjusted molar $C_{p,m}$"
CCCCCn1cc[n+](CCCC)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,475.477010011673,0.0184183683661993,"MW-adjusted molar $C_{p,m}$"
CCCCCn1cc[n+](CCOCCOCC)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,535.5290174484253,-0.0845788716920568,"MW-adjusted molar $C_{p,m}$"
CCCCN1C=[NH+]c2ccccc21||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,455.4019868373871,0.0563856863806719,"MW-adjusted molar $C_{p,m}$"
CCCC[N+](C)(C)CCO||[Br-],226.1579930782318,-0.0386442301159699,"MW-adjusted molar $C_{p,m}$"
CCCC[N+](C)(C)C||CCCCS(=O)(=O)[O-],253.4080147743225,0.3365245991300654,"MW-adjusted molar $C_{p,m}$"
CCCC[N+](C)(C)C||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,396.3750004768372,-0.1366839911006652,"MW-adjusted molar $C_{p,m}$"
CCCC[N+](C)(CCCC)CCCC||C[C@@H](O)[C@H](N)C(=O)[O-],318.5020089149475,0.0976615592728116,"MW-adjusted molar $C_{p,m}$"
CCCC[N+](C)(CCCC)CCCC||NCCCC[C@H](N)C(=O)[O-],345.57199478149414,0.1140285760330486,"MW-adjusted molar $C_{p,m}$"
CCCC[N+](C)(CCCC)CCCC||NCCS(=O)(=O)[O-],324.5309889316559,0.3238277325430188,"MW-adjusted molar $C_{p,m}$"
CCCC[N+](C)(CCCC)CCCC||N[C@@H](CO)C(=O)[O-],304.47500944137573,-0.0273954821998589,"MW-adjusted molar $C_{p,m}$"
CCCC[NH+](CCCC)CCCC||[Cl-],221.8160033226013,0.3677811311849859,"MW-adjusted molar $C_{p,m}$"
CCCC[P+](CC)(CCCC)CCCC||CCOP(=O)([O-])OCC,384.4780027866364,-0.0692729309699471,"MW-adjusted molar $C_{p,m}$"
CCCC[P+](CCCC)(CCCC)CCCC||CC(C)[C@H](N)C(=O)[O-],375.57798624038696,-0.0697923965992388,"MW-adjusted molar $C_{p,m}$"
CCCC[P+](CCCC)(CCCC)CCCC||C[C@@H](O)[C@H](N)C(=O)[O-],377.5500059127808,0.2052229798500375,"MW-adjusted molar $C_{p,m}$"
CCCC[P+](CCCC)(CCCC)CCCC||NCCCC[C@H](N)C(=O)[O-],404.6199917793274,0.159113611835632,"MW-adjusted molar $C_{p,m}$"
CCCC[P+](CCCC)(CCCC)CCCC||N[C@@H](CO)C(=O)[O-],363.523006439209,-0.0335104836159141,"MW-adjusted molar $C_{p,m}$"
CCCC[P+](CCCC)(CCCC)CCCC||N[C@@H](CS)C(=O)[O-],379.5909881591797,0.1445488395553278,"MW-adjusted molar $C_{p,m}$"
CCCC[P+](CCCC)(CCCC)CCCC||O=C([O-])[C@@H]1CCCN1,373.5620081424713,0.0787059942346735,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccc(C)cc1||F[B-](F)(F)F,237.0489984750748,0.0743783345251225,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccc(C)cc1||N#C[C-](C#N)C#N,240.3099983930588,-0.0973537133461359,"MW-adjusted molar $C_{p,m}$"
CCCC[n+]1ccc(C)cc1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,430.39199709892273,-0.0092362066855291,"MW-adjusted molar $C_{p,m}$"
