Name,"Temperature, K","Pressure, kPa",ActualValue,ErrorValue,Name_clean,Cation,Anion,CationSMILES,AnionSMILES,SMILES,SMILES_status
1-ethyl-3-methylimidazolium diethyl phosphate,300.0,101.325,0.19,0.02,1-ethyl-3-methylimidazolium diethyl phosphate,1-ethyl-3-methylimidazolium,diethyl phosphate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium diethyl phosphate,375.0,101.325,0.19,0.02,1-ethyl-3-methylimidazolium diethyl phosphate,1-ethyl-3-methylimidazolium,diethyl phosphate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
"1,3-dimethylimidazolium dimethyl phosphate",298.15,101.0,0.238,0.019,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,unparsed;cation=missing_name;anion=missing_name
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",311.1,101.325,0.13,0.01,"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide","1-butyl-2,3-dimethyl-1H-imidazolium",bis(trifluoromethylsulfonyl)amide,CCCC[NH+]1C=CN(C)C1C,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium diethyl phosphate,313.15,100.0,0.1745,0.0071,1-ethyl-3-methylimidazolium diethyl phosphate,1-ethyl-3-methylimidazolium,diethyl phosphate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",282.47,101.325,0.137,0.02,"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",trihexyltetradecylphosphonium,"bis(2,4,4-trimethylpentyl)phosphinate",,,,parsed;cation=unresolved;anion=unresolved
"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",292.94,101.325,0.136,0.02,"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",trihexyltetradecylphosphonium,"bis(2,4,4-trimethylpentyl)phosphinate",,,,parsed;cation=unresolved;anion=unresolved
"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",298.04,101.325,0.135,0.02,"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",trihexyltetradecylphosphonium,"bis(2,4,4-trimethylpentyl)phosphinate",,,,parsed;cation=unresolved;anion=unresolved
"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",303.15,101.325,0.135,0.02,"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",trihexyltetradecylphosphonium,"bis(2,4,4-trimethylpentyl)phosphinate",,,,parsed;cation=unresolved;anion=unresolved
"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",313.45,101.325,0.133,0.02,"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",trihexyltetradecylphosphonium,"bis(2,4,4-trimethylpentyl)phosphinate",,,,parsed;cation=unresolved;anion=unresolved
"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",323.45,101.325,0.132,0.02,"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",trihexyltetradecylphosphonium,"bis(2,4,4-trimethylpentyl)phosphinate",,,,parsed;cation=unresolved;anion=unresolved
"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",333.55,101.325,0.131,0.02,"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",trihexyltetradecylphosphonium,"bis(2,4,4-trimethylpentyl)phosphinate",,,,parsed;cation=unresolved;anion=unresolved
"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",343.59,101.325,0.131,0.02,"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",trihexyltetradecylphosphonium,"bis(2,4,4-trimethylpentyl)phosphinate",,,,parsed;cation=unresolved;anion=unresolved
"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",353.62,101.325,0.131,0.02,"trihexyltetradecylphosphonium bis(2,4,4-trimethylpentyl)phosphinate",trihexyltetradecylphosphonium,"bis(2,4,4-trimethylpentyl)phosphinate",,,,parsed;cation=unresolved;anion=unresolved
tributylmethylphosphonium methyl sulfate,283.34,101.325,0.157,0.02,tributylmethylphosphonium methyl sulfate,Tributylmethylphosphonium,methyl sulfate,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
tributylmethylphosphonium methyl sulfate,293.28,101.325,0.156,0.02,tributylmethylphosphonium methyl sulfate,Tributylmethylphosphonium,methyl sulfate,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
tributylmethylphosphonium methyl sulfate,298.36,101.325,0.155,0.02,tributylmethylphosphonium methyl sulfate,Tributylmethylphosphonium,methyl sulfate,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
tributylmethylphosphonium methyl sulfate,303.45,101.325,0.155,0.02,tributylmethylphosphonium methyl sulfate,Tributylmethylphosphonium,methyl sulfate,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
tributylmethylphosphonium methyl sulfate,313.5,101.325,0.153,0.02,tributylmethylphosphonium methyl sulfate,Tributylmethylphosphonium,methyl sulfate,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
tributylmethylphosphonium methyl sulfate,323.6,101.325,0.153,0.02,tributylmethylphosphonium methyl sulfate,Tributylmethylphosphonium,methyl sulfate,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
tributylmethylphosphonium methyl sulfate,333.58,101.325,0.153,0.02,tributylmethylphosphonium methyl sulfate,Tributylmethylphosphonium,methyl sulfate,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
tributylmethylphosphonium methyl sulfate,343.61,101.325,0.153,0.02,tributylmethylphosphonium methyl sulfate,Tributylmethylphosphonium,methyl sulfate,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
tributylmethylphosphonium methyl sulfate,353.51,101.325,0.153,0.02,tributylmethylphosphonium methyl sulfate,Tributylmethylphosphonium,methyl sulfate,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,282.19,101.325,0.126,0.02,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,trihexyl(tetradecyl)phosphonium,tris(pentafluoroethyl)trifluorophosphate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,292.99,101.325,0.125,0.02,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,trihexyl(tetradecyl)phosphonium,tris(pentafluoroethyl)trifluorophosphate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,298.41,101.325,0.125,0.02,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,trihexyl(tetradecyl)phosphonium,tris(pentafluoroethyl)trifluorophosphate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,303.54,101.325,0.125,0.02,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,trihexyl(tetradecyl)phosphonium,tris(pentafluoroethyl)trifluorophosphate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,314.37,101.325,0.123,0.02,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,trihexyl(tetradecyl)phosphonium,tris(pentafluoroethyl)trifluorophosphate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,325.65,101.325,0.123,0.02,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,trihexyl(tetradecyl)phosphonium,tris(pentafluoroethyl)trifluorophosphate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,334.58,101.325,0.123,0.02,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,trihexyl(tetradecyl)phosphonium,tris(pentafluoroethyl)trifluorophosphate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,344.18,101.325,0.123,0.02,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,trihexyl(tetradecyl)phosphonium,tris(pentafluoroethyl)trifluorophosphate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,355.07,101.325,0.121,0.02,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,trihexyl(tetradecyl)phosphonium,tris(pentafluoroethyl)trifluorophosphate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium butyrate,277.77,101.325,0.16,0.0097,trihexyl(tetradecyl)phosphonium butyrate,trihexyl(tetradecyl)phosphonium,butyrate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium butyrate,288.17,101.325,0.159,0.0087,trihexyl(tetradecyl)phosphonium butyrate,trihexyl(tetradecyl)phosphonium,butyrate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium butyrate,298.48,101.325,0.1566,0.0095,trihexyl(tetradecyl)phosphonium butyrate,trihexyl(tetradecyl)phosphonium,butyrate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium butyrate,306.44,101.325,0.1553,0.0095,trihexyl(tetradecyl)phosphonium butyrate,trihexyl(tetradecyl)phosphonium,butyrate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium butyrate,318.11,101.325,0.1543,0.0081,trihexyl(tetradecyl)phosphonium butyrate,trihexyl(tetradecyl)phosphonium,butyrate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium butyrate,327.69,101.325,0.153,0.011,trihexyl(tetradecyl)phosphonium butyrate,trihexyl(tetradecyl)phosphonium,butyrate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium butyrate,336.59,101.325,0.151,0.012,trihexyl(tetradecyl)phosphonium butyrate,trihexyl(tetradecyl)phosphonium,butyrate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium butyrate,348.16,101.325,0.15,0.01,trihexyl(tetradecyl)phosphonium butyrate,trihexyl(tetradecyl)phosphonium,butyrate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium butyrate,355.83,101.325,0.149,0.011,trihexyl(tetradecyl)phosphonium butyrate,trihexyl(tetradecyl)phosphonium,butyrate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium hexanoate,278.22,101.325,0.1591,0.0095,trihexyl(tetradecyl)phosphonium hexanoate,trihexyl(tetradecyl)phosphonium,hexanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium hexanoate,287.73,101.325,0.157,0.01,trihexyl(tetradecyl)phosphonium hexanoate,trihexyl(tetradecyl)phosphonium,hexanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium hexanoate,298.98,101.325,0.156,0.0096,trihexyl(tetradecyl)phosphonium hexanoate,trihexyl(tetradecyl)phosphonium,hexanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium hexanoate,307.3,101.325,0.155,0.01,trihexyl(tetradecyl)phosphonium hexanoate,trihexyl(tetradecyl)phosphonium,hexanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium hexanoate,318.15,101.325,0.153,0.01,trihexyl(tetradecyl)phosphonium hexanoate,trihexyl(tetradecyl)phosphonium,hexanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium hexanoate,329.17,101.325,0.151,0.011,trihexyl(tetradecyl)phosphonium hexanoate,trihexyl(tetradecyl)phosphonium,hexanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium hexanoate,336.96,101.325,0.15,0.011,trihexyl(tetradecyl)phosphonium hexanoate,trihexyl(tetradecyl)phosphonium,hexanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium hexanoate,347.73,101.325,0.15,0.011,trihexyl(tetradecyl)phosphonium hexanoate,trihexyl(tetradecyl)phosphonium,hexanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium hexanoate,357.74,101.325,0.148,0.01,trihexyl(tetradecyl)phosphonium hexanoate,trihexyl(tetradecyl)phosphonium,hexanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyltetradecylphosphonium decanoate,278.09,101.325,0.1601,0.0093,trihexyltetradecylphosphonium decanoate,trihexyltetradecylphosphonium,decanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyltetradecylphosphonium decanoate,288.0,101.325,0.1591,0.0091,trihexyltetradecylphosphonium decanoate,trihexyltetradecylphosphonium,decanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyltetradecylphosphonium decanoate,297.79,101.325,0.1571,0.0097,trihexyltetradecylphosphonium decanoate,trihexyltetradecylphosphonium,decanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyltetradecylphosphonium decanoate,308.16,101.325,0.154,0.01,trihexyltetradecylphosphonium decanoate,trihexyltetradecylphosphonium,decanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyltetradecylphosphonium decanoate,318.13,101.325,0.154,0.01,trihexyltetradecylphosphonium decanoate,trihexyltetradecylphosphonium,decanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyltetradecylphosphonium decanoate,326.82,101.325,0.1535,0.0098,trihexyltetradecylphosphonium decanoate,trihexyltetradecylphosphonium,decanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyltetradecylphosphonium decanoate,338.5,101.325,0.151,0.011,trihexyltetradecylphosphonium decanoate,trihexyltetradecylphosphonium,decanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyltetradecylphosphonium decanoate,347.3,101.325,0.15,0.012,trihexyltetradecylphosphonium decanoate,trihexyltetradecylphosphonium,decanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyltetradecylphosphonium decanoate,358.21,101.325,0.149,0.011,trihexyltetradecylphosphonium decanoate,trihexyltetradecylphosphonium,decanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium acetate,278.37,101.325,0.1629,0.0089,trihexyl(tetradecyl)phosphonium acetate,trihexyl(tetradecyl)phosphonium,acetate,,CC(=O)[O-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium acetate,288.1,101.325,0.1612,0.0085,trihexyl(tetradecyl)phosphonium acetate,trihexyl(tetradecyl)phosphonium,acetate,,CC(=O)[O-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium acetate,298.16,101.325,0.1602,0.0095,trihexyl(tetradecyl)phosphonium acetate,trihexyl(tetradecyl)phosphonium,acetate,,CC(=O)[O-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium acetate,307.92,101.325,0.16,0.01,trihexyl(tetradecyl)phosphonium acetate,trihexyl(tetradecyl)phosphonium,acetate,,CC(=O)[O-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium acetate,317.98,101.325,0.158,0.01,trihexyl(tetradecyl)phosphonium acetate,trihexyl(tetradecyl)phosphonium,acetate,,CC(=O)[O-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium acetate,328.08,101.325,0.157,0.011,trihexyl(tetradecyl)phosphonium acetate,trihexyl(tetradecyl)phosphonium,acetate,,CC(=O)[O-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium acetate,338.0,101.325,0.156,0.011,trihexyl(tetradecyl)phosphonium acetate,trihexyl(tetradecyl)phosphonium,acetate,,CC(=O)[O-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium acetate,348.06,101.325,0.155,0.01,trihexyl(tetradecyl)phosphonium acetate,trihexyl(tetradecyl)phosphonium,acetate,,CC(=O)[O-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium acetate,357.1,101.325,0.154,0.01,trihexyl(tetradecyl)phosphonium acetate,trihexyl(tetradecyl)phosphonium,acetate,,CC(=O)[O-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium octanoate,278.28,101.325,0.161,0.011,trihexyl(tetradecyl)phosphonium octanoate,trihexyl(tetradecyl)phosphonium,octanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium octanoate,288.24,101.325,0.16,0.011,trihexyl(tetradecyl)phosphonium octanoate,trihexyl(tetradecyl)phosphonium,octanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium octanoate,297.87,101.325,0.158,0.01,trihexyl(tetradecyl)phosphonium octanoate,trihexyl(tetradecyl)phosphonium,octanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium octanoate,307.71,101.325,0.157,0.011,trihexyl(tetradecyl)phosphonium octanoate,trihexyl(tetradecyl)phosphonium,octanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium octanoate,317.92,101.325,0.156,0.011,trihexyl(tetradecyl)phosphonium octanoate,trihexyl(tetradecyl)phosphonium,octanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium octanoate,328.17,101.325,0.155,0.012,trihexyl(tetradecyl)phosphonium octanoate,trihexyl(tetradecyl)phosphonium,octanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium octanoate,337.66,101.325,0.153,0.012,trihexyl(tetradecyl)phosphonium octanoate,trihexyl(tetradecyl)phosphonium,octanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium octanoate,347.76,101.325,0.151,0.012,trihexyl(tetradecyl)phosphonium octanoate,trihexyl(tetradecyl)phosphonium,octanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium octanoate,358.08,101.325,0.15,0.012,trihexyl(tetradecyl)phosphonium octanoate,trihexyl(tetradecyl)phosphonium,octanoate,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,285.65,101.325,0.139,0.02,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,trihexyl(tetradecyl)phosphonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,293.14,101.325,0.138,0.02,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,trihexyl(tetradecyl)phosphonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,297.72,101.325,0.137,0.02,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,trihexyl(tetradecyl)phosphonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,302.37,101.325,0.137,0.02,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,trihexyl(tetradecyl)phosphonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,313.04,101.325,0.135,0.02,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,trihexyl(tetradecyl)phosphonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,323.58,101.325,0.134,0.02,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,trihexyl(tetradecyl)phosphonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,333.55,101.325,0.135,0.02,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,trihexyl(tetradecyl)phosphonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
tetrabutylphosphonium L-cysteinate,298.15,101.325,0.152,0.01,tetrabutylphosphonium L-cysteinate,tetrabutylphosphonium,L-cysteinate,,N[C@@H](CS)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-cysteinate,303.15,101.325,0.151,0.01,tetrabutylphosphonium L-cysteinate,tetrabutylphosphonium,L-cysteinate,,N[C@@H](CS)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-cysteinate,313.15,101.325,0.15,0.01,tetrabutylphosphonium L-cysteinate,tetrabutylphosphonium,L-cysteinate,,N[C@@H](CS)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-cysteinate,323.15,101.325,0.149,0.01,tetrabutylphosphonium L-cysteinate,tetrabutylphosphonium,L-cysteinate,,N[C@@H](CS)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-cysteinate,333.15,101.325,0.148,0.01,tetrabutylphosphonium L-cysteinate,tetrabutylphosphonium,L-cysteinate,,N[C@@H](CS)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-cysteinate,343.15,101.325,0.147,0.01,tetrabutylphosphonium L-cysteinate,tetrabutylphosphonium,L-cysteinate,,N[C@@H](CS)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-cysteinate,353.15,101.325,0.146,0.01,tetrabutylphosphonium L-cysteinate,tetrabutylphosphonium,L-cysteinate,,N[C@@H](CS)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-lysinate,298.15,101.325,0.163,0.01,tetrabutylphosphonium L-lysinate,tetrabutylphosphonium,L-lysinate,,NCCCC[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-lysinate,303.15,101.325,0.163,0.01,tetrabutylphosphonium L-lysinate,tetrabutylphosphonium,L-lysinate,,NCCCC[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-lysinate,313.15,101.325,0.162,0.01,tetrabutylphosphonium L-lysinate,tetrabutylphosphonium,L-lysinate,,NCCCC[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-lysinate,323.15,101.325,0.161,0.01,tetrabutylphosphonium L-lysinate,tetrabutylphosphonium,L-lysinate,,NCCCC[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-lysinate,333.15,101.325,0.16,0.01,tetrabutylphosphonium L-lysinate,tetrabutylphosphonium,L-lysinate,,NCCCC[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-lysinate,343.15,101.325,0.159,0.01,tetrabutylphosphonium L-lysinate,tetrabutylphosphonium,L-lysinate,,NCCCC[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-lysinate,353.15,101.325,0.158,0.01,tetrabutylphosphonium L-lysinate,tetrabutylphosphonium,L-lysinate,,NCCCC[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium 2-aminoethanesulfonate,298.15,101.325,0.16,0.01,tetrabutylphosphonium 2-aminoethanesulfonate,tetrabutylphosphonium,2-aminoethanesulfonate,,NCC[S]([O-])(=O)=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium 2-aminoethanesulfonate,303.15,101.325,0.16,0.01,tetrabutylphosphonium 2-aminoethanesulfonate,tetrabutylphosphonium,2-aminoethanesulfonate,,NCC[S]([O-])(=O)=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium 2-aminoethanesulfonate,313.15,101.325,0.159,0.01,tetrabutylphosphonium 2-aminoethanesulfonate,tetrabutylphosphonium,2-aminoethanesulfonate,,NCC[S]([O-])(=O)=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium 2-aminoethanesulfonate,323.15,101.325,0.158,0.01,tetrabutylphosphonium 2-aminoethanesulfonate,tetrabutylphosphonium,2-aminoethanesulfonate,,NCC[S]([O-])(=O)=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium 2-aminoethanesulfonate,333.15,101.325,0.157,0.01,tetrabutylphosphonium 2-aminoethanesulfonate,tetrabutylphosphonium,2-aminoethanesulfonate,,NCC[S]([O-])(=O)=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium 2-aminoethanesulfonate,343.15,101.325,0.156,0.01,tetrabutylphosphonium 2-aminoethanesulfonate,tetrabutylphosphonium,2-aminoethanesulfonate,,NCC[S]([O-])(=O)=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium 2-aminoethanesulfonate,353.15,101.325,0.155,0.01,tetrabutylphosphonium 2-aminoethanesulfonate,tetrabutylphosphonium,2-aminoethanesulfonate,,NCC[S]([O-])(=O)=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-serinate,298.15,101.325,0.161,0.01,tetrabutylphosphonium L-serinate,tetrabutylphosphonium,L-serinate,,N[C@@H](CO)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-serinate,303.15,101.325,0.16,0.01,tetrabutylphosphonium L-serinate,tetrabutylphosphonium,L-serinate,,N[C@@H](CO)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-serinate,313.15,101.325,0.159,0.01,tetrabutylphosphonium L-serinate,tetrabutylphosphonium,L-serinate,,N[C@@H](CO)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-serinate,323.15,101.325,0.158,0.01,tetrabutylphosphonium L-serinate,tetrabutylphosphonium,L-serinate,,N[C@@H](CO)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-serinate,333.15,101.325,0.157,0.01,tetrabutylphosphonium L-serinate,tetrabutylphosphonium,L-serinate,,N[C@@H](CO)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-serinate,343.15,101.325,0.156,0.01,tetrabutylphosphonium L-serinate,tetrabutylphosphonium,L-serinate,,N[C@@H](CO)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
