row,IL_Name,property,Temperature_K,Pressure_kPa,status,filled_actual,filled_error,source_entry_ids,note
6647,1-butyl-3-methylimidazolium hexafluorophosphate,Density,367.22,101.325,no_match,,,,
6647,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,367.22,101.325,no_match,,,,
6647,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,367.22,101.325,no_match,,,,
6647,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,367.22,101.325,no_match,,,,
6647,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,367.22,101.325,no_match,,,,
6648,1-butyl-3-methylimidazolium hexafluorophosphate,Density,367.34,101.325,no_match,,,,
6648,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,367.34,101.325,no_match,,,,
6648,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,367.34,101.325,no_match,,,,
6648,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,367.34,101.325,no_match,,,,
6648,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,367.34,101.325,no_match,,,,
6649,1-butyl-3-methylimidazolium hexafluorophosphate,Density,367.47,101.325,no_match,,,,
6649,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,367.47,101.325,no_match,,,,
6649,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,367.47,101.325,no_match,,,,
6649,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,367.47,101.325,no_match,,,,
6649,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,367.47,101.325,no_match,,,,
6650,1-butyl-3-methylimidazolium hexafluorophosphate,Density,367.59,101.325,no_match,,,,
6650,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,367.59,101.325,no_match,,,,
6650,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,367.59,101.325,no_match,,,,
6650,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,367.59,101.325,no_match,,,,
6650,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,367.59,101.325,no_match,,,,
6651,1-butyl-3-methylimidazolium hexafluorophosphate,Density,367.72,101.325,no_match,,,,
6651,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,367.72,101.325,no_match,,,,
6651,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,367.72,101.325,no_match,,,,
6651,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,367.72,101.325,no_match,,,,
6651,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,367.72,101.325,no_match,,,,
6652,1-butyl-3-methylimidazolium hexafluorophosphate,Density,367.84,101.325,no_match,,,,
6652,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,367.84,101.325,no_match,,,,
6652,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,367.84,101.325,no_match,,,,
6652,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,367.84,101.325,no_match,,,,
6652,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,367.84,101.325,no_match,,,,
6653,1-butyl-3-methylimidazolium hexafluorophosphate,Density,367.97,101.325,no_match,,,,
6653,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,367.97,101.325,no_match,,,,
6653,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,367.97,101.325,no_match,,,,
6653,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,367.97,101.325,no_match,,,,
6653,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,367.97,101.325,no_match,,,,
6654,1-butyl-3-methylimidazolium hexafluorophosphate,Density,368,101.325,no_match,,,,
6654,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,368,101.325,no_match,,,,
6654,1-butyl-3-methylimidazolium hexafluorophosphate,HeatCapacity,368,101.325,no_match,,,,
6654,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,368,101.325,no_match,,,,
6654,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,368,101.325,no_match,,,,
6655,1-butyl-3-methylimidazolium hexafluorophosphate,Density,368,,no_match,,,,
6655,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,368,,no_match,,,,
6655,1-butyl-3-methylimidazolium hexafluorophosphate,HeatCapacity,368,,no_match,,,,
6655,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,368,,no_match,,,,
6655,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,368,,no_match,,,,
6656,1-butyl-3-methylimidazolium hexafluorophosphate,Density,368.09,,no_match,,,,
6656,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,368.09,,no_match,,,,
6656,1-butyl-3-methylimidazolium hexafluorophosphate,HeatCapacity,368.09,,no_match,,,,
6656,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,368.09,,no_match,,,,
6656,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,368.09,,no_match,,,,
6657,1-butyl-3-methylimidazolium hexafluorophosphate,Density,368.1,101.325,no_match,,,,
6657,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,368.1,101.325,no_match,,,,
6657,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,368.1,101.325,no_match,,,,
6657,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,368.1,101.325,no_match,,,,
6657,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,368.1,101.325,no_match,,,,
6658,1-butyl-3-methylimidazolium hexafluorophosphate,Density,368.13,100,no_match,,,,
6658,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,368.13,100,no_match,,,,
6658,1-butyl-3-methylimidazolium hexafluorophosphate,HeatCapacity,368.13,100,no_match,,,,
6658,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,368.13,100,no_match,,,,
6658,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,368.13,100,no_match,,,,
6659,1-butyl-3-methylimidazolium hexafluorophosphate,HeatCapacity,368.15,101.325,no_match,,,,
6659,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,368.15,101.325,no_match,,,,
6659,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,368.15,101.325,no_match,,,,
6660,1-butyl-3-methylimidazolium hexafluorophosphate,Density,368.17,101.325,no_match,,,,
6660,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,368.17,101.325,no_match,,,,
6660,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,368.17,101.325,no_match,,,,
6660,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,368.17,101.325,no_match,,,,
6660,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,368.17,101.325,no_match,,,,
6661,1-butyl-3-methylimidazolium hexafluorophosphate,Density,368.38,101.325,no_match,,,,
6661,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,368.38,101.325,no_match,,,,
6661,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,368.38,101.325,no_match,,,,
6661,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,368.38,101.325,no_match,,,,
6661,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,368.38,101.325,no_match,,,,
6662,1-butyl-3-methylimidazolium hexafluorophosphate,Density,368.41,101.325,no_match,,,,
6662,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,368.41,101.325,no_match,,,,
6662,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,368.41,101.325,no_match,,,,
6662,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,368.41,101.325,no_match,,,,
6662,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,368.41,101.325,no_match,,,,
6663,1-butyl-3-methylimidazolium hexafluorophosphate,Density,368.51,101.325,no_match,,,,
6663,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,368.51,101.325,no_match,,,,
6663,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,368.51,101.325,no_match,,,,
6663,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,368.51,101.325,no_match,,,,
6663,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,368.51,101.325,no_match,,,,
6664,1-butyl-3-methylimidazolium hexafluorophosphate,Density,368.63,101.325,no_match,,,,
6664,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,368.63,101.325,no_match,,,,
6664,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,368.63,101.325,no_match,,,,
6664,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,368.63,101.325,no_match,,,,
6664,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,368.63,101.325,no_match,,,,
6665,1-butyl-3-methylimidazolium hexafluorophosphate,Density,368.76,101.325,no_match,,,,
6665,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,368.76,101.325,no_match,,,,
6665,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,368.76,101.325,no_match,,,,
6665,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,368.76,101.325,no_match,,,,
6665,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,368.76,101.325,no_match,,,,
6666,1-butyl-3-methylimidazolium hexafluorophosphate,Density,368.88,101.325,no_match,,,,
6666,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,368.88,101.325,no_match,,,,
6666,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,368.88,101.325,no_match,,,,
6666,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,368.88,101.325,no_match,,,,
6666,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,368.88,101.325,no_match,,,,
6667,1-butyl-3-methylimidazolium hexafluorophosphate,Density,369.02,101.325,no_match,,,,
6667,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,369.02,101.325,no_match,,,,
6667,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,369.02,101.325,no_match,,,,
6667,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,369.02,101.325,no_match,,,,
6667,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,369.02,101.325,no_match,,,,
6668,1-butyl-3-methylimidazolium hexafluorophosphate,Density,369.15,101.325,no_match,,,,
6668,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,369.15,101.325,no_match,,,,
6668,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,369.15,101.325,no_match,,,,
6668,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,369.15,101.325,no_match,,,,
6668,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,369.15,101.325,no_match,,,,
6669,1-butyl-3-methylimidazolium hexafluorophosphate,Density,369.27,101.325,no_match,,,,
6669,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,369.27,101.325,no_match,,,,
6669,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,369.27,101.325,no_match,,,,
6669,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,369.27,101.325,no_match,,,,
6669,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,369.27,101.325,no_match,,,,
6670,1-butyl-3-methylimidazolium hexafluorophosphate,Density,369.4,101.325,no_match,,,,
6670,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,369.4,101.325,no_match,,,,
6670,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,369.4,101.325,no_match,,,,
6670,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,369.4,101.325,no_match,,,,
6670,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,369.4,101.325,no_match,,,,
6671,1-butyl-3-methylimidazolium hexafluorophosphate,Density,369.53,101.325,no_match,,,,
6671,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,369.53,101.325,no_match,,,,
6671,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,369.53,101.325,no_match,,,,
6671,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,369.53,101.325,no_match,,,,
6671,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,369.53,101.325,no_match,,,,
6672,1-butyl-3-methylimidazolium hexafluorophosphate,Density,369.55,101.325,no_match,,,,
6672,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,369.55,101.325,no_match,,,,
6672,1-butyl-3-methylimidazolium hexafluorophosphate,HeatCapacity,369.55,101.325,no_match,,,,
6672,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,369.55,101.325,no_match,,,,
6672,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,369.55,101.325,no_match,,,,
6673,1-butyl-3-methylimidazolium hexafluorophosphate,Density,369.65,101.325,no_match,,,,
6673,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,369.65,101.325,no_match,,,,
6673,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,369.65,101.325,no_match,,,,
6673,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,369.65,101.325,no_match,,,,
6673,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,369.65,101.325,no_match,,,,
6674,1-butyl-3-methylimidazolium hexafluorophosphate,Density,369.66,101.325,no_match,,,,
6674,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,369.66,101.325,no_match,,,,
6674,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,369.66,101.325,no_match,,,,
6674,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,369.66,101.325,no_match,,,,
6674,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,369.66,101.325,no_match,,,,
6675,1-butyl-3-methylimidazolium hexafluorophosphate,Density,369.92,101.325,no_match,,,,
6675,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,369.92,101.325,no_match,,,,
6675,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,369.92,101.325,no_match,,,,
6675,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,369.92,101.325,no_match,,,,
6675,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,369.92,101.325,no_match,,,,
6676,1-butyl-3-methylimidazolium hexafluorophosphate,Density,370.05,101.325,no_match,,,,
6676,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,370.05,101.325,no_match,,,,
6676,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,370.05,101.325,no_match,,,,
6676,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,370.05,101.325,no_match,,,,
6676,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,370.05,101.325,no_match,,,,
6677,1-butyl-3-methylimidazolium hexafluorophosphate,Density,370.17,101.325,no_match,,,,
6677,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,370.17,101.325,no_match,,,,
6677,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,370.17,101.325,no_match,,,,
6677,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,370.17,101.325,no_match,,,,
6677,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,370.17,101.325,no_match,,,,
6678,1-butyl-3-methylimidazolium hexafluorophosphate,Density,370.3,101.325,no_match,,,,
6678,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,370.3,101.325,no_match,,,,
6678,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,370.3,101.325,no_match,,,,
6678,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,370.3,101.325,no_match,,,,
6678,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,370.3,101.325,no_match,,,,
6679,1-butyl-3-methylimidazolium hexafluorophosphate,Density,370.43,101.325,no_match,,,,
6679,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,370.43,101.325,no_match,,,,
6679,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,370.43,101.325,no_match,,,,
6679,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,370.43,101.325,no_match,,,,
6679,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,370.43,101.325,no_match,,,,
6680,1-butyl-3-methylimidazolium hexafluorophosphate,Density,370.55,101.325,no_match,,,,
6680,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,370.55,101.325,no_match,,,,
6680,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,370.55,101.325,no_match,,,,
6680,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,370.55,101.325,no_match,,,,
6680,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,370.55,101.325,no_match,,,,
6681,1-butyl-3-methylimidazolium hexafluorophosphate,Density,370.68,101.325,no_match,,,,
6681,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,370.68,101.325,no_match,,,,
6681,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,370.68,101.325,no_match,,,,
6681,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,370.68,101.325,no_match,,,,
6681,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,370.68,101.325,no_match,,,,
6682,1-butyl-3-methylimidazolium hexafluorophosphate,Density,370.8,101.325,no_match,,,,
6682,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,370.8,101.325,no_match,,,,
6682,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,370.8,101.325,no_match,,,,
6682,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,370.8,101.325,no_match,,,,
6682,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,370.8,101.325,no_match,,,,
6683,1-butyl-3-methylimidazolium hexafluorophosphate,Density,370.93,101.325,no_match,,,,
6683,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,370.93,101.325,no_match,,,,
6683,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,370.93,101.325,no_match,,,,
6683,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,370.93,101.325,no_match,,,,
6683,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,370.93,101.325,no_match,,,,
6684,1-butyl-3-methylimidazolium hexafluorophosphate,Density,371.21,101.325,no_match,,,,
6684,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,371.21,101.325,no_match,,,,
6684,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,371.21,101.325,no_match,,,,
6684,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,371.21,101.325,no_match,,,,
6684,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,371.21,101.325,no_match,,,,
6685,1-butyl-3-methylimidazolium hexafluorophosphate,Density,371.34,101.325,no_match,,,,
6685,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,371.34,101.325,no_match,,,,
6685,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,371.34,101.325,no_match,,,,
6685,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,371.34,101.325,no_match,,,,
6685,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,371.34,101.325,no_match,,,,
6686,1-butyl-3-methylimidazolium hexafluorophosphate,Density,371.47,101.325,no_match,,,,
6686,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,371.47,101.325,no_match,,,,
6686,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,371.47,101.325,no_match,,,,
6686,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,371.47,101.325,no_match,,,,
6686,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,371.47,101.325,no_match,,,,
6687,1-butyl-3-methylimidazolium hexafluorophosphate,Density,371.59,101.325,no_match,,,,
6687,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,371.59,101.325,no_match,,,,
6687,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,371.59,101.325,no_match,,,,
6687,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,371.59,101.325,no_match,,,,
6687,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,371.59,101.325,no_match,,,,
6688,1-butyl-3-methylimidazolium hexafluorophosphate,Density,371.72,101.325,no_match,,,,
6688,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,371.72,101.325,no_match,,,,
6688,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,371.72,101.325,no_match,,,,
6688,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,371.72,101.325,no_match,,,,
6688,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,371.72,101.325,no_match,,,,
6689,1-butyl-3-methylimidazolium hexafluorophosphate,Density,371.84,101.325,no_match,,,,
6689,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,371.84,101.325,no_match,,,,
6689,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,371.84,101.325,no_match,,,,
6689,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,371.84,101.325,no_match,,,,
6689,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,371.84,101.325,no_match,,,,
6690,1-butyl-3-methylimidazolium hexafluorophosphate,Density,371.97,101.325,no_match,,,,
6690,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,371.97,101.325,no_match,,,,
6690,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,371.97,101.325,no_match,,,,
6690,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,371.97,101.325,no_match,,,,
6690,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,371.97,101.325,no_match,,,,
6691,1-butyl-3-methylimidazolium hexafluorophosphate,Density,372.09,101.325,no_match,,,,
6691,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,372.09,101.325,no_match,,,,
6691,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,372.09,101.325,no_match,,,,
6691,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,372.09,101.325,no_match,,,,
6691,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,372.09,101.325,no_match,,,,
6692,1-butyl-3-methylimidazolium hexafluorophosphate,Density,372.22,101.325,no_match,,,,
6692,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,372.22,101.325,no_match,,,,
6692,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,372.22,101.325,no_match,,,,
6692,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,372.22,101.325,no_match,,,,
6692,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,372.22,101.325,no_match,,,,
6693,1-butyl-3-methylimidazolium hexafluorophosphate,Density,372.35,101.325,no_match,,,,
6693,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,372.35,101.325,no_match,,,,
6693,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,372.35,101.325,no_match,,,,
6693,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,372.35,101.325,no_match,,,,
6693,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,372.35,101.325,no_match,,,,
6694,1-butyl-3-methylimidazolium hexafluorophosphate,Density,372.47,101.325,no_match,,,,
6694,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,372.47,101.325,no_match,,,,
6694,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,372.47,101.325,no_match,,,,
6694,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,372.47,101.325,no_match,,,,
6694,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,372.47,101.325,no_match,,,,
6695,1-butyl-3-methylimidazolium hexafluorophosphate,Density,372.74,101.325,no_match,,,,
6695,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,372.74,101.325,no_match,,,,
6695,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,372.74,101.325,no_match,,,,
6695,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,372.74,101.325,no_match,,,,
6695,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,372.74,101.325,no_match,,,,
6696,1-butyl-3-methylimidazolium hexafluorophosphate,Density,372.87,101.325,no_match,,,,
6696,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,372.87,101.325,no_match,,,,
6696,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,372.87,101.325,no_match,,,,
6696,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,372.87,101.325,no_match,,,,
6696,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,372.87,101.325,no_match,,,,
6697,1-butyl-3-methylimidazolium hexafluorophosphate,Density,372.92,101.325,no_match,,,,
6697,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,372.92,101.325,no_match,,,,
6697,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,372.92,101.325,no_match,,,,
6697,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,372.92,101.325,no_match,,,,
6697,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,372.92,101.325,no_match,,,,
6698,1-butyl-3-methylimidazolium hexafluorophosphate,Density,372.99,101.325,no_match,,,,
6698,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,372.99,101.325,no_match,,,,
6698,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,372.99,101.325,no_match,,,,
6698,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,372.99,101.325,no_match,,,,
6698,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,372.99,101.325,no_match,,,,
6699,1-butyl-3-methylimidazolium hexafluorophosphate,Density,373,101.325,no_match,,,,
6699,1-butyl-3-methylimidazolium hexafluorophosphate,HeatCapacity,373,101.325,no_match,,,,
6699,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,373,101.325,no_match,,,,
6699,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,373,101.325,no_match,,,,
6699,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,373,101.325,no_match,,,,
6700,1-butyl-3-methylimidazolium hexafluorophosphate,Density,373,,no_match,,,,
6700,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,373,,no_match,,,,
6700,1-butyl-3-methylimidazolium hexafluorophosphate,HeatCapacity,373,,no_match,,,,
6700,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,373,,no_match,,,,
6700,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,373,,no_match,,,,
6701,1-butyl-3-methylimidazolium hexafluorophosphate,Density,373.1,101.325,no_match,,,,
6701,1-butyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,373.1,101.325,no_match,,,,
6701,1-butyl-3-methylimidazolium hexafluorophosphate,SurfaceTension,373.1,101.325,no_match,,,,
6701,1-butyl-3-methylimidazolium hexafluorophosphate,ThermalConductivity,373.1,101.325,no_match,,,,
6701,1-butyl-3-methylimidazolium hexafluorophosphate,Viscosity,373.1,101.325,no_match,,,,
6702,1-butyl-3-methylimidazolium hexafluorophosphate,Density,373.12,101.325,no_match,,,,
