Names,Temperature,Pressure,ActualValue,ErrorValue,Name_clean,Cation,Anion,CationSMILES,AnionSMILES,SMILES,SMILES_status
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,343.25,101.325,0.164,0.006,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,352.75,101.325,0.219,0.008,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,363.45,101.325,0.292,0.009,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,373.45,101.325,0.35,0.01,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,382.55,101.325,0.435,0.012,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,393.65,101.325,0.522,0.014,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,403.85,101.325,0.625,0.015,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,413.75,101.325,0.697,0.016,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,423.15,101.325,0.776,0.018,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,433.05,101.325,0.865,0.019,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,445.45,101.325,0.964,0.02,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,454.35,101.325,1.0,0.02,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,464.75,101.325,1.037,0.021,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,474.45,101.325,1.037,0.021,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,484.65,101.325,1.037,0.021,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,495.25,101.325,1.0,0.021,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,503.85,101.325,0.897,0.021,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,515.35,101.325,0.776,0.019,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,524.65,101.325,0.672,0.017,3-dodecyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,3-dodecyl-1H-imidazol-3-ium,bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCC[n+]1c[nH]cc1,,,parsed;cation=cache:cactus;anion=unresolved
1-octyl-3-methylimidazolium hexafluorophosphate,298.15,100.0,0.0263,0.0016,1-octyl-3-methylimidazolium hexafluorophosphate,1-octyl-3-methylimidazolium,hexafluorophosphate,CCCCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-octyl-3-methylimidazolium hexafluorophosphate,323.15,100.0,0.1071,0.0069,1-octyl-3-methylimidazolium hexafluorophosphate,1-octyl-3-methylimidazolium,hexafluorophosphate,CCCCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-octyl-3-methylimidazolium hexafluorophosphate,348.15,100.0,0.29,0.018,1-octyl-3-methylimidazolium hexafluorophosphate,1-octyl-3-methylimidazolium,hexafluorophosphate,CCCCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,ok
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,268.0,101.0,0.595,0.03,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,273.0,101.0,0.73,0.036,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,278.0,101.0,0.88,0.044,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,283.0,101.0,1.05,0.05,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,288.0,101.0,1.23,0.06,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,293.0,101.0,1.43,0.07,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,298.0,101.0,1.64,0.08,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,303.0,101.0,1.86,0.09,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,308.0,101.0,2.1,0.1,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,313.0,101.0,2.35,0.12,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,318.0,101.0,2.61,0.13,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,323.0,101.0,2.89,0.14,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,328.0,101.0,3.18,0.16,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,333.0,101.0,3.48,0.17,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,338.0,101.0,3.79,0.19,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,343.0,101.0,4.13,0.21,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,348.0,101.0,4.47,0.22,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,353.0,101.0,4.82,0.24,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,358.0,101.0,5.19,0.26,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,363.0,101.0,5.57,0.28,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,368.0,101.0,5.97,0.3,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,373.0,101.0,6.36,0.32,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,378.0,101.0,6.81,0.34,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,383.0,101.0,7.31,0.37,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,388.0,101.0,7.86,0.39,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,1-ethyl-3-methyl-1H-imidazolium,bis(fluorosulfonyl)amide,CC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,258.1,101.325,0.002,0.003,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,263.1,101.325,0.003,0.003,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,268.1,101.325,0.005,0.003,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,273.1,101.325,0.008,0.003,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,278.1,101.325,0.012,0.003,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,283.1,101.325,0.017,0.003,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,288.1,101.325,0.025,0.003,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,293.1,101.325,0.034,0.003,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,298.1,101.325,0.046,0.003,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,303.1,101.325,0.06,0.003,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,308.1,101.325,0.078,0.003,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,313.1,101.325,0.098,0.003,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,318.1,101.325,0.124,0.003,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,323.1,101.325,0.153,0.004,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,328.1,101.325,0.193,0.004,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,333.1,101.325,0.232,0.005,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,338.1,101.325,0.279,0.006,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,343.1,101.325,0.329,0.007,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,348.1,101.325,0.385,0.008,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,353.1,101.325,0.447,0.009,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,358.1,101.325,0.514,0.011,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,363.1,101.325,0.584,0.012,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,368.1,101.325,0.661,0.014,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium octylsulfate,373.1,101.325,0.731,0.015,1-ethyl-3-methylimidazolium octylsulfate,1-ethyl-3-methylimidazolium,octylsulfate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium tetrafluoroborate,238.05,101.325,0.000405,4e-06,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,248.05,101.325,0.001685,1.7e-05,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,258.05,101.325,0.00544,5e-05,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,268.1,101.325,0.01451,0.00015,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,278.1,101.325,0.0332,0.0003,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,288.15,101.325,0.0672,0.0007,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,298.15,101.325,0.1229,0.0012,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,308.15,101.325,0.207,0.002,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,318.15,101.325,0.326,0.003,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,328.15,101.325,0.483,0.005,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,338.15,101.325,0.683,0.007,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,348.15,101.325,0.926,0.009,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,358.15,101.325,1.214,0.012,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,368.15,101.325,1.545,0.015,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,378.15,101.325,1.92,0.02,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
