row,IL_Name,property,Temperature_K,Pressure_kPa,status,filled_actual,filled_error,source_entry_ids,note
16365,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,360.75,101.325,no_match,,,,
16366,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,360.94,101.325,no_match,,,,
16367,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,361.15,101.325,no_match,,,,
16368,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,361.86,101.325,no_match,,,,
16369,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,361.87,101.325,no_match,,,,
16370,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,362.15,101.325,no_match,,,,
16371,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,362.88,101.325,no_match,,,,
16372,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,363,101.325,no_match,,,,
16374,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,363.15,100,no_match,,,,
16375,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,363.15,101.325,no_match,,,,
16376,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,363.18,101.325,no_match,,,,
16377,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,363.8,101.325,no_match,,,,
16378,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,364.13,101.325,no_match,,,,
16379,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,364.2,100,no_match,,,,
16380,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,364.83,101.325,no_match,,,,
16381,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,365.29,101.325,no_match,,,,
16382,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,365.75,101.325,no_match,,,,
16383,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,366.38,101.325,no_match,,,,
16384,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,366.77,101.325,no_match,,,,
16385,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,367.47,101.325,no_match,,,,
16386,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,367.69,101.325,no_match,,,,
16388,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,368.15,101.325,no_match,,,,
16389,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,368.2,100,no_match,,,,
16390,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,368.52,101.325,no_match,,,,
16391,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,369.06,101.325,no_match,,,,
16392,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,369.63,101.325,no_match,,,,
16393,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,370,101.325,no_match,,,,
16394,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,370.76,101.325,no_match,,,,
16395,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,371.78,101.325,no_match,,,,
16396,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,372.2,100,no_match,,,,
16397,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,372.82,101.325,no_match,,,,
16399,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,373.15,100,no_match,,,,
16400,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,373.15,101.325,no_match,,,,
16401,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,373.33,101.325,no_match,,,,
16402,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,373.36,101.325,no_match,,,,
16403,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,373.9,101.325,no_match,,,,
16404,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,374.98,101.325,no_match,,,,
16405,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,376.02,101.325,no_match,,,,
16406,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,377.08,101.325,no_match,,,,
16408,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,378.13,101.325,no_match,,,,
16409,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,378.9,101.325,no_match,,,,
16410,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,379.52,101.325,no_match,,,,
16411,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,380.42,101.325,no_match,,,,
16412,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,381.38,101.325,no_match,,,,
16413,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,382.35,101.325,no_match,,,,
16415,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,383.43,101.325,no_match,,,,
16416,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,384.34,101.325,no_match,,,,
16417,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,385.25,101.325,no_match,,,,
16418,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,386.14,101.325,no_match,,,,
16419,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,387.09,101.325,no_match,,,,
16420,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,388.01,101.325,no_match,,,,
16422,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,388.19,101.325,no_match,,,,
16423,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,388.98,101.325,no_match,,,,
16424,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,389.95,101.325,no_match,,,,
16425,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,391.27,101.325,no_match,,,,
16426,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,391.39,101.325,no_match,,,,
16428,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,393.15,100,no_match,,,,
16430,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,398.15,100,no_match,,,,
16434,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,413.15,100,no_match,,,,
16435,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,414.95,101.325,no_match,,,,
16440,1-ethyl-3-methylimidazolium ethylsulfate,ElectricalConductivity,433.15,100,no_match,,,,
16441,1-ethyl-3-methylimidazolium heptachlorodialuminate,ElectricalConductivity,293.15,100,no_match,,,,
16442,1-ethyl-3-methylimidazolium heptachlorodialuminate,ElectricalConductivity,303.15,100,no_match,,,,
16443,1-ethyl-3-methylimidazolium heptachlorodialuminate,ElectricalConductivity,313.15,100,no_match,,,,
16444,1-ethyl-3-methylimidazolium heptachlorodialuminate,ElectricalConductivity,323.15,100,no_match,,,,
16445,1-ethyl-3-methylimidazolium heptachlorodialuminate,ElectricalConductivity,333.15,100,no_match,,,,
16446,1-ethyl-3-methylimidazolium heptachlorodialuminate,ElectricalConductivity,343.15,100,no_match,,,,
16447,1-ethyl-3-methylimidazolium heptachlorodialuminate,ElectricalConductivity,353.15,100,no_match,,,,
16448,1-ethyl-3-methylimidazolium heptafluorobutanoate,ElectricalConductivity,295.1,101.325,no_match,,,,
16460,1-ethyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,339.644,101.325,no_match,,,,
16461,1-ethyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,340.38,100,no_match,,,,
16463,1-ethyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,343.15,101.325,no_match,,,,
16465,1-ethyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,344.795,101.325,no_match,,,,
16466,1-ethyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,344.94,100,no_match,,,,
16468,1-ethyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,349.856,101.325,no_match,,,,
16469,1-ethyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,349.99,100,no_match,,,,
16472,1-ethyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,353.15,101.325,no_match,,,,
16473,1-ethyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,355.04,100,no_match,,,,
16474,1-ethyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,355.057,101.325,no_match,,,,
16479,1-ethyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,363.15,101.325,no_match,,,,
16482,1-ethyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,373.15,101.325,no_match,,,,
16493,1-ethyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,433.1,101.325,no_match,,,,
16494,1-ethyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,443.1,101.325,no_match,,,,
16495,1-ethyl-3-methylimidazolium hexafluorophosphate,ElectricalConductivity,453.1,101.325,no_match,,,,
16496,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,283.15,101.325,no_match,,,,
16497,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,288.15,101.325,no_match,,,,
16498,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,293.15,101.325,no_match,,,,
16499,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,294.15,101.325,no_match,,,,
16500,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,295.15,101.325,no_match,,,,
16501,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,296.15,101.325,no_match,,,,
16502,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,297.15,101.325,no_match,,,,
16503,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,298.1,101.325,no_match,,,,
16504,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,298.15,100,no_match,,,,
16505,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,298.15,101.325,no_match,,,,
16506,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,299.15,101.325,no_match,,,,
16507,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,300.15,101.325,no_match,,,,
16508,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,301.15,101.325,no_match,,,,
16509,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,302.15,101.325,no_match,,,,
16510,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,303.15,100,no_match,,,,
16511,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,303.15,101.325,no_match,,,,
16512,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,304.15,101.325,no_match,,,,
16513,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,305.15,101.325,no_match,,,,
16514,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,306.15,101.325,no_match,,,,
16515,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,307.15,101.325,no_match,,,,
16516,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,308.15,100,no_match,,,,
16517,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,308.15,101.325,no_match,,,,
16518,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,309.15,101.325,no_match,,,,
16519,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,310.15,101.325,no_match,,,,
16520,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,311.15,101.325,no_match,,,,
16521,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,312.15,101.325,no_match,,,,
16522,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,313.15,100,no_match,,,,
16523,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,313.15,101.325,no_match,,,,
16524,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,314.15,101.325,no_match,,,,
16525,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,315.15,101.325,no_match,,,,
16526,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,316.15,101.325,no_match,,,,
16527,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,317.15,101.325,no_match,,,,
16528,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,318.15,101.325,no_match,,,,
16529,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,319.15,101.325,no_match,,,,
16530,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,320.15,101.325,no_match,,,,
16531,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,321.15,101.325,no_match,,,,
16532,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,322.15,101.325,no_match,,,,
16533,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,323.15,101.325,no_match,,,,
16534,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,324.15,101.325,no_match,,,,
16535,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,325.15,101.325,no_match,,,,
16536,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,326.15,101.325,no_match,,,,
16537,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,327.15,101.325,no_match,,,,
16538,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,328.15,101.325,no_match,,,,
16539,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,329.15,101.325,no_match,,,,
16540,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,330.15,101.325,no_match,,,,
16541,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,331.15,101.325,no_match,,,,
16542,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,332.15,101.325,no_match,,,,
16543,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,333.15,101.325,no_match,,,,
16544,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,334.15,101.325,no_match,,,,
16545,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,335.15,101.325,no_match,,,,
16546,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,336.15,101.325,no_match,,,,
16547,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,337.15,101.325,no_match,,,,
16548,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,338.15,101.325,no_match,,,,
16549,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,339.15,101.325,no_match,,,,
16550,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,340.15,101.325,no_match,,,,
16551,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,341.15,101.325,no_match,,,,
16552,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,342.15,101.325,no_match,,,,
16553,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,343.15,101.325,no_match,,,,
16554,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,344.15,101.325,no_match,,,,
16555,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,345.15,101.325,no_match,,,,
16556,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,346.15,101.325,no_match,,,,
16557,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,347.15,101.325,no_match,,,,
16558,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,348.15,101.325,no_match,,,,
16559,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,349.15,101.325,no_match,,,,
16560,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,350.15,101.325,no_match,,,,
16561,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,351.15,101.325,no_match,,,,
16562,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,352.15,101.325,no_match,,,,
16563,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,353.15,101.325,no_match,,,,
16564,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,354.15,101.325,no_match,,,,
16565,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,355.15,101.325,no_match,,,,
16566,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,356.15,101.325,no_match,,,,
16567,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,357.15,101.325,no_match,,,,
16568,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,358.15,101.325,no_match,,,,
16569,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,359.15,101.325,no_match,,,,
16570,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,360.15,101.325,no_match,,,,
16571,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,361.15,101.325,no_match,,,,
16572,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,362.15,101.325,no_match,,,,
16573,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,363.15,101.325,no_match,,,,
16574,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,368.15,101.325,no_match,,,,
16575,1-ethyl-3-methylimidazolium hydrogensulfate,ElectricalConductivity,373.15,101.325,no_match,,,,
16576,1-ethyl-3-methylimidazolium imidazole-2-carboxylate,ElectricalConductivity,313,101.325,no_match,,,,
16609,1-ethyl-3-methylimidazolium lactate,ElectricalConductivity,288.15,,no_match,,,,
16611,1-ethyl-3-methylimidazolium lactate,ElectricalConductivity,353.15,101.325,no_match,,,,
16612,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,273.15,101,no_match,,,,
16614,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,273.75,100,no_match,,,,
16616,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,278.15,100,no_match,,,,
16619,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,280.65,100,no_match,,,,
16621,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,283.15,100,no_match,,,,
16622,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,283.15,101,no_match,,,,
16625,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,284.54,100,no_match,,,,
16626,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,285.65,100,no_match,,,,
16627,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,285.65,101.325,no_match,,,,
16628,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,288.15,100,no_match,,,,
16629,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,288.15,101,no_match,,,,
16633,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,293,101.325,no_match,,,,
16634,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,293.15,100,ambiguous,,,,multiple strict matches had conflicting values
16635,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,293.15,101,no_match,,,,
16637,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,293.15,,no_match,,,,
16638,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,293.2,101.325,no_match,,,,
16639,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,294.67,100,no_match,,,,
16640,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,295.21,101.325,no_match,,,,
16641,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,296.15,101.325,no_match,,,,
16642,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,297.15,101.325,no_match,,,,
16643,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,298,101.325,no_match,,,,
16646,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,298.15,101,no_match,,,,
16648,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,298.15,,no_match,,,,
16650,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,298.5,,no_match,,,,
16651,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,299.15,101.325,no_match,,,,
16652,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,300,101.325,no_match,,,,
16653,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,300.15,101.325,no_match,,,,
16655,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,301.15,101.325,no_match,,,,
16656,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,302.15,101.325,no_match,,,,
16657,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,303,101.325,no_match,,,,
16658,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,303,,no_match,,,,
16659,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,303.15,100,matched,0.351,0.018,sfqJj,
16660,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,303.15,101,no_match,,,,
16662,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,303.2,101.325,no_match,,,,
16663,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,304.15,101.325,no_match,,,,
16664,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,304.31,100,no_match,,,,
16665,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,305.15,101.325,no_match,,,,
16667,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,306.15,101.325,no_match,,,,
16668,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,307.15,101.325,no_match,,,,
16669,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,308,101.325,no_match,,,,
16670,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,308,,no_match,,,,
16671,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,308.15,100,no_match,,,,
16672,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,308.15,101,no_match,,,,
16674,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,309.15,101.325,no_match,,,,
16675,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,310.15,101.325,no_match,,,,
16677,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,311.15,101.325,no_match,,,,
16678,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,312.15,101.325,no_match,,,,
16679,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,313,101.325,no_match,,,,
16680,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,313,,no_match,,,,
16682,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,313.15,100,matched,0.558,0.028,sfqJj,
16683,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,313.15,101,no_match,,,,
16685,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,313.2,101.325,no_match,,,,
16687,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,314.15,101.325,no_match,,,,
16688,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,314.53,100,no_match,,,,
16689,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,315.15,101.325,no_match,,,,
16690,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,316.15,101.325,no_match,,,,
16691,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,317.15,101.325,no_match,,,,
16692,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,317.9,,no_match,,,,
16693,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,318,101.325,no_match,,,,
16694,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,318,,no_match,,,,
16695,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,318.15,100,no_match,,,,
16696,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,318.15,101,no_match,,,,
16697,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,318.15,101.325,no_match,,,,
16698,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,319.15,101.325,no_match,,,,
16699,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,320.15,101.325,no_match,,,,
16700,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,321.15,101.325,no_match,,,,
16701,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,322.15,101.325,no_match,,,,
16702,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,323,101.325,no_match,,,,
16703,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,323,,no_match,,,,
16704,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,323.15,100,matched,0.826,0.041,sfqJj,
16705,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,323.15,101,no_match,,,,
16707,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,323.2,101.325,no_match,,,,
16708,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,324.58,100,no_match,,,,
16709,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,328,101.325,no_match,,,,
16710,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,328,,no_match,,,,
16711,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,328.1,,no_match,,,,
16712,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,328.15,100,no_match,,,,
16713,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,328.15,101,no_match,,,,
16716,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,333,101.325,no_match,,,,
16717,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,333,,no_match,,,,
16718,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,333.15,100,matched,1.156,0.058,sfqJj,
16719,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,333.15,101,no_match,,,,
16721,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,333.2,101.325,no_match,,,,
16724,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,334.71,100,no_match,,,,
16725,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,338.1,,no_match,,,,
16726,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,338.15,100,no_match,,,,
16727,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,338.15,101,no_match,,,,
16728,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,338.15,101.325,no_match,,,,
16729,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,342.7,,no_match,,,,
16730,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,343,101.325,no_match,,,,
16731,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,343.15,100,matched,1.549,0.077,sfqJj,
16732,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,343.15,101,no_match,,,,
16734,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,343.2,101.325,no_match,,,,
16735,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,345.26,100,no_match,,,,
16736,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,348.15,100,no_match,,,,
16737,1-ethyl-3-methylimidazolium methanesulfonate,ElectricalConductivity,348.15,101,no_match,,,,
