Names,Temperature,Pressure,ActualValue,ErrorValue,Name_clean,Cation,Anion,CationSMILES,AnionSMILES,SMILES,SMILES_status
1-ethyl-3-methylimidazolium diethylphosphate,353.15,101.325,0.0319,0.0015,1-ethyl-3-methylimidazolium diethylphosphate,1-ethyl-3-methylimidazolium,diethylphosphate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium diethylphosphate,363.15,101.325,0.0235,0.0011,1-ethyl-3-methylimidazolium diethylphosphate,1-ethyl-3-methylimidazolium,diethylphosphate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium diethylphosphate,373.15,101.325,0.01792,0.00084,1-ethyl-3-methylimidazolium diethylphosphate,1-ethyl-3-methylimidazolium,diethylphosphate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium acetate,293.15,101.325,0.592,0.033,1-butyl-3-methylimidazolium acetate,1-butyl-3-methylimidazolium,acetate,CCCC[n+]1ccn(C)c1,CC(=O)[O-],CCCC[n+]1ccn(C)c1.CC(=O)[O-],ok
1-butyl-3-methylimidazolium acetate,303.15,101.325,0.274,0.014,1-butyl-3-methylimidazolium acetate,1-butyl-3-methylimidazolium,acetate,CCCC[n+]1ccn(C)c1,CC(=O)[O-],CCCC[n+]1ccn(C)c1.CC(=O)[O-],ok
1-butyl-3-methylimidazolium acetate,313.15,101.325,0.1424,0.0069,1-butyl-3-methylimidazolium acetate,1-butyl-3-methylimidazolium,acetate,CCCC[n+]1ccn(C)c1,CC(=O)[O-],CCCC[n+]1ccn(C)c1.CC(=O)[O-],ok
1-butyl-3-methylimidazolium acetate,323.15,101.325,0.0819,0.0039,1-butyl-3-methylimidazolium acetate,1-butyl-3-methylimidazolium,acetate,CCCC[n+]1ccn(C)c1,CC(=O)[O-],CCCC[n+]1ccn(C)c1.CC(=O)[O-],ok
1-butyl-3-methylimidazolium acetate,333.15,101.325,0.0511,0.0024,1-butyl-3-methylimidazolium acetate,1-butyl-3-methylimidazolium,acetate,CCCC[n+]1ccn(C)c1,CC(=O)[O-],CCCC[n+]1ccn(C)c1.CC(=O)[O-],ok
1-butyl-3-methylimidazolium acetate,343.15,101.325,0.0336,0.0016,1-butyl-3-methylimidazolium acetate,1-butyl-3-methylimidazolium,acetate,CCCC[n+]1ccn(C)c1,CC(=O)[O-],CCCC[n+]1ccn(C)c1.CC(=O)[O-],ok
1-butyl-3-methylimidazolium acetate,353.15,101.325,0.0235,0.0011,1-butyl-3-methylimidazolium acetate,1-butyl-3-methylimidazolium,acetate,CCCC[n+]1ccn(C)c1,CC(=O)[O-],CCCC[n+]1ccn(C)c1.CC(=O)[O-],ok
1-butyl-3-methylimidazolium acetate,363.15,101.325,0.01709,0.0008,1-butyl-3-methylimidazolium acetate,1-butyl-3-methylimidazolium,acetate,CCCC[n+]1ccn(C)c1,CC(=O)[O-],CCCC[n+]1ccn(C)c1.CC(=O)[O-],ok
1-butyl-3-methylimidazolium acetate,373.15,101.325,0.01293,0.0006,1-butyl-3-methylimidazolium acetate,1-butyl-3-methylimidazolium,acetate,CCCC[n+]1ccn(C)c1,CC(=O)[O-],CCCC[n+]1ccn(C)c1.CC(=O)[O-],ok
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,293.15,101.325,0.0634,0.003,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,303.15,101.325,0.0413,0.0019,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,313.15,101.325,0.0285,0.0013,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,323.15,101.325,0.02058,0.00096,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,333.15,101.325,0.01547,0.00072,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,343.15,101.325,0.012,0.00056,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,353.15,101.325,0.00956,0.00045,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,363.15,101.325,0.00779,0.00036,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,373.15,101.325,0.00647,0.0003,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium methylphosphonate,293.15,101.325,0.1564,0.0076,1-ethyl-3-methylimidazolium methylphosphonate,1-ethyl-3-methylimidazolium,methylphosphonate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium methylphosphonate,303.15,101.325,0.0899,0.0043,1-ethyl-3-methylimidazolium methylphosphonate,1-ethyl-3-methylimidazolium,methylphosphonate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium methylphosphonate,313.15,101.325,0.0561,0.0026,1-ethyl-3-methylimidazolium methylphosphonate,1-ethyl-3-methylimidazolium,methylphosphonate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium methylphosphonate,323.15,101.325,0.0374,0.0018,1-ethyl-3-methylimidazolium methylphosphonate,1-ethyl-3-methylimidazolium,methylphosphonate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium methylphosphonate,333.15,101.325,0.0263,0.0012,1-ethyl-3-methylimidazolium methylphosphonate,1-ethyl-3-methylimidazolium,methylphosphonate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium methylphosphonate,343.15,101.325,0.01932,0.00091,1-ethyl-3-methylimidazolium methylphosphonate,1-ethyl-3-methylimidazolium,methylphosphonate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium methylphosphonate,353.15,101.325,0.01471,0.00069,1-ethyl-3-methylimidazolium methylphosphonate,1-ethyl-3-methylimidazolium,methylphosphonate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium methylphosphonate,363.15,101.325,0.01154,0.00054,1-ethyl-3-methylimidazolium methylphosphonate,1-ethyl-3-methylimidazolium,methylphosphonate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium methylphosphonate,373.15,101.325,0.00929,0.00044,1-ethyl-3-methylimidazolium methylphosphonate,1-ethyl-3-methylimidazolium,methylphosphonate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methyl-1H-imidazolium dimethylphosphate,293.15,101.325,0.76,0.029,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,1-butyl-3-methyl-1H-imidazolium,dimethylphosphate,CCCC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methyl-1H-imidazolium dimethylphosphate,303.15,101.325,0.369,0.011,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,1-butyl-3-methyl-1H-imidazolium,dimethylphosphate,CCCC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methyl-1H-imidazolium dimethylphosphate,313.15,101.325,0.1988,0.0042,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,1-butyl-3-methyl-1H-imidazolium,dimethylphosphate,CCCC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methyl-1H-imidazolium dimethylphosphate,323.15,101.325,0.1164,0.0019,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,1-butyl-3-methyl-1H-imidazolium,dimethylphosphate,CCCC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methyl-1H-imidazolium dimethylphosphate,333.15,101.325,0.07297,0.00098,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,1-butyl-3-methyl-1H-imidazolium,dimethylphosphate,CCCC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methyl-1H-imidazolium dimethylphosphate,343.15,101.325,0.04845,0.00062,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,1-butyl-3-methyl-1H-imidazolium,dimethylphosphate,CCCC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methyl-1H-imidazolium dimethylphosphate,353.15,101.325,0.03376,0.00043,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,1-butyl-3-methyl-1H-imidazolium,dimethylphosphate,CCCC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methyl-1H-imidazolium dimethylphosphate,363.15,101.325,0.02448,0.00031,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,1-butyl-3-methyl-1H-imidazolium,dimethylphosphate,CCCC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methyl-1H-imidazolium dimethylphosphate,373.15,101.325,0.01837,0.00024,1-butyl-3-methyl-1H-imidazolium dimethylphosphate,1-butyl-3-methyl-1H-imidazolium,dimethylphosphate,CCCC[NH+]1CN(C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium tetracyanoborate,293.15,100.0,0.0221,0.001,1-ethyl-3-methylimidazolium tetracyanoborate,1-ethyl-3-methylimidazolium,tetracyanoborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium tetracyanoborate,303.15,100.0,0.01538,0.00071,1-ethyl-3-methylimidazolium tetracyanoborate,1-ethyl-3-methylimidazolium,tetracyanoborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium tetracyanoborate,313.15,100.0,0.01123,0.00052,1-ethyl-3-methylimidazolium tetracyanoborate,1-ethyl-3-methylimidazolium,tetracyanoborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium tetracyanoborate,323.15,100.0,0.00855,0.0004,1-ethyl-3-methylimidazolium tetracyanoborate,1-ethyl-3-methylimidazolium,tetracyanoborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium tetracyanoborate,333.15,100.0,0.00675,0.00031,1-ethyl-3-methylimidazolium tetracyanoborate,1-ethyl-3-methylimidazolium,tetracyanoborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium tetracyanoborate,343.15,100.0,0.00547,0.00025,1-ethyl-3-methylimidazolium tetracyanoborate,1-ethyl-3-methylimidazolium,tetracyanoborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium tetracyanoborate,353.15,100.0,0.00454,0.00021,1-ethyl-3-methylimidazolium tetracyanoborate,1-ethyl-3-methylimidazolium,tetracyanoborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium tetracyanoborate,363.15,100.0,0.00383,0.00018,1-ethyl-3-methylimidazolium tetracyanoborate,1-ethyl-3-methylimidazolium,tetracyanoborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-ethyl-3-methylimidazolium tetracyanoborate,373.15,100.0,0.00329,0.00015,1-ethyl-3-methylimidazolium tetracyanoborate,1-ethyl-3-methylimidazolium,tetracyanoborate,CC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,293.15,100.0,0.0407,0.0019,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,1-allyl-3-methyl-1H-imidazolium,bis((trifluoromethyl)sulfonyl)amide,CN1C[NH+](CC=C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,303.15,100.0,0.0281,0.0013,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,1-allyl-3-methyl-1H-imidazolium,bis((trifluoromethyl)sulfonyl)amide,CN1C[NH+](CC=C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,313.15,100.0,0.02031,0.00094,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,1-allyl-3-methyl-1H-imidazolium,bis((trifluoromethyl)sulfonyl)amide,CN1C[NH+](CC=C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,323.15,100.0,0.01529,0.00071,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,1-allyl-3-methyl-1H-imidazolium,bis((trifluoromethyl)sulfonyl)amide,CN1C[NH+](CC=C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,333.15,100.0,0.01191,0.00055,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,1-allyl-3-methyl-1H-imidazolium,bis((trifluoromethyl)sulfonyl)amide,CN1C[NH+](CC=C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,343.15,100.0,0.00952,0.00044,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,1-allyl-3-methyl-1H-imidazolium,bis((trifluoromethyl)sulfonyl)amide,CN1C[NH+](CC=C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,353.15,100.0,0.00778,0.00036,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,1-allyl-3-methyl-1H-imidazolium,bis((trifluoromethyl)sulfonyl)amide,CN1C[NH+](CC=C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,363.15,100.0,0.00649,0.0003,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,1-allyl-3-methyl-1H-imidazolium,bis((trifluoromethyl)sulfonyl)amide,CN1C[NH+](CC=C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,373.15,100.0,0.0055,0.00026,1-allyl-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,1-allyl-3-methyl-1H-imidazolium,bis((trifluoromethyl)sulfonyl)amide,CN1C[NH+](CC=C)C=C1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium tetracyanoborate,293.15,100.0,0.0637,0.003,1-hexyl-3-methylimidazolium tetracyanoborate,1-hexyl-3-methylimidazolium,tetracyanoborate,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium tetracyanoborate,303.15,100.0,0.0381,0.0018,1-hexyl-3-methylimidazolium tetracyanoborate,1-hexyl-3-methylimidazolium,tetracyanoborate,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium tetracyanoborate,313.15,100.0,0.0247,0.0011,1-hexyl-3-methylimidazolium tetracyanoborate,1-hexyl-3-methylimidazolium,tetracyanoborate,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium tetracyanoborate,323.15,100.0,0.01712,0.0008,1-hexyl-3-methylimidazolium tetracyanoborate,1-hexyl-3-methylimidazolium,tetracyanoborate,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium tetracyanoborate,333.15,100.0,0.01248,0.00058,1-hexyl-3-methylimidazolium tetracyanoborate,1-hexyl-3-methylimidazolium,tetracyanoborate,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium tetracyanoborate,343.15,100.0,0.00947,0.00044,1-hexyl-3-methylimidazolium tetracyanoborate,1-hexyl-3-methylimidazolium,tetracyanoborate,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium tetracyanoborate,353.15,100.0,0.00742,0.00034,1-hexyl-3-methylimidazolium tetracyanoborate,1-hexyl-3-methylimidazolium,tetracyanoborate,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium tetracyanoborate,363.15,100.0,0.00598,0.00028,1-hexyl-3-methylimidazolium tetracyanoborate,1-hexyl-3-methylimidazolium,tetracyanoborate,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium tetracyanoborate,373.15,100.0,0.00493,0.00023,1-hexyl-3-methylimidazolium tetracyanoborate,1-hexyl-3-methylimidazolium,tetracyanoborate,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,293.15,101.325,0.0901,0.0017,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,1-hexyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,303.15,101.325,0.05625,0.00097,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,1-hexyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,313.15,101.325,0.03744,0.00065,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,1-hexyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,323.15,101.325,0.02625,0.00045,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,1-hexyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,333.15,101.325,0.01921,0.00033,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,1-hexyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,343.15,101.325,0.01455,0.00025,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,1-hexyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,353.15,101.325,0.01136,0.0002,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,1-hexyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,363.15,101.325,0.00909,0.00016,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,1-hexyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,373.15,101.325,0.00743,0.00013,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,1-hexyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium octylsulfate,314.25,101.325,0.281,0.004,1-butyl-3-methylimidazolium octylsulfate,1-butyl-3-methylimidazolium,octylsulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium octylsulfate,323.77,101.325,0.168,0.003,1-butyl-3-methylimidazolium octylsulfate,1-butyl-3-methylimidazolium,octylsulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium octylsulfate,333.04,101.325,0.108,0.002,1-butyl-3-methylimidazolium octylsulfate,1-butyl-3-methylimidazolium,octylsulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium octylsulfate,342.07,101.325,0.0742,0.001,1-butyl-3-methylimidazolium octylsulfate,1-butyl-3-methylimidazolium,octylsulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium octylsulfate,352.98,101.325,0.0495,0.0007,1-butyl-3-methylimidazolium octylsulfate,1-butyl-3-methylimidazolium,octylsulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium octylsulfate,362.1,101.325,0.0366,0.0005,1-butyl-3-methylimidazolium octylsulfate,1-butyl-3-methylimidazolium,octylsulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium octylsulfate,373.9,101.325,0.0259,0.0003,1-butyl-3-methylimidazolium octylsulfate,1-butyl-3-methylimidazolium,octylsulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium octylsulfate,384.11,101.325,0.0198,0.0002,1-butyl-3-methylimidazolium octylsulfate,1-butyl-3-methylimidazolium,octylsulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-3-methylimidazolium octylsulfate,395.32,101.325,0.0151,0.0002,1-butyl-3-methylimidazolium octylsulfate,1-butyl-3-methylimidazolium,octylsulfate,CCCC[n+]1ccn(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,293.15,101.325,1.1504,0.05,1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,1-butyl-1H-benzimidazolium,bis((trifluoromethyl)sulfonyl)amide,CCCC[NH+]1C=Nc2ccccc12,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,303.15,101.325,0.497,0.017,1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,1-butyl-1H-benzimidazolium,bis((trifluoromethyl)sulfonyl)amide,CCCC[NH+]1C=Nc2ccccc12,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,313.15,101.325,0.2447,0.007,1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,1-butyl-1H-benzimidazolium,bis((trifluoromethyl)sulfonyl)amide,CCCC[NH+]1C=Nc2ccccc12,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,323.15,101.325,0.1336,0.0032,1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,1-butyl-1H-benzimidazolium,bis((trifluoromethyl)sulfonyl)amide,CCCC[NH+]1C=Nc2ccccc12,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,333.15,101.325,0.0793,0.0017,1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,1-butyl-1H-benzimidazolium,bis((trifluoromethyl)sulfonyl)amide,CCCC[NH+]1C=Nc2ccccc12,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,343.15,101.325,0.0504,0.001,1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,1-butyl-1H-benzimidazolium,bis((trifluoromethyl)sulfonyl)amide,CCCC[NH+]1C=Nc2ccccc12,,,parsed;cation=cache:cactus;anion=unresolved
1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,353.15,101.325,0.03392,0.00071,1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,1-butyl-1H-benzimidazolium,bis((trifluoromethyl)sulfonyl)amide,CCCC[NH+]1C=Nc2ccccc12,,,parsed;cation=cache:cactus;anion=unresolved
