sample_id,IL_Name,IL_SMILES,Temperature_K,Pressure_kPa,property,y_true,y_pred,absolute_error,split,split_strategy,split_short,panel,panel_title,plot_included
447,1-methylimidazolium acetate,CC(=O)[O-].Cn1cc[nH+]c1,303.09,101.325,ElectricalConductivity,0.342,0.36447698,0.022476971,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
1757,3-hexyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,CCCCCC[n+]1cc[nH]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,494.05,101.325,ElectricalConductivity,0.87600005,1.4109763,0.53497624,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
1991,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,101.0,ElectricalConductivity,0.466,0.4874317,0.021431714,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2537,"1-butyl-3,5-dimethylpyridinium bis(trifluoromethylsulfonyl)amide",CCCC[n+]1cc(C)cc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.325,ElectricalConductivity,0.1984,0.21091627,0.01251626,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
373,triethylammonium acetate,CC(=O)[O-].CC[NH+](CC)CC,337.9,101.325,ElectricalConductivity,0.8489999,0.92396486,0.07496494,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4482,1-ethyl-3-methylimidazolium hexafluorophosphate,CC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,343.6,101.325,ElectricalConductivity,1.8100003,1.986255,0.17625475,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
5102,tributylmethylphosphonium methylsulfate,COS(=O)(=O)[O-].C(CCC)[P+](C)(CCCC)CCCC,343.15,101.325,ElectricalConductivity,0.139,0.13397653,0.0050234646,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4817,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.15,101.325,ElectricalConductivity,1.061,1.1221966,0.061196566,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
1743,N-hexylethylenediammonium trifluoroacetate,CCCCCC[NH2+]CCN.O=C([O-])C(F)(F)F,303.15,101.325,ElectricalConductivity,0.034,0.03163354,0.0023664609,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4828,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,327.8,101.325,ElectricalConductivity,2.006,2.0222406,0.016240597,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
1822,1-hexyl-3-methylimidazolium tetrafluoroborate,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,268.1,101.325,ElectricalConductivity,0.014510002,0.013863834,0.00064616837,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4462,1-ethyl-3-methylimidazolium tetrafluoroborate,CC[n+]1ccn(C)c1.F[B-](F)(F)F,343.1,101.325,ElectricalConductivity,4.35,4.604674,0.25467396,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4964,1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.0,101.325,ElectricalConductivity,0.81799996,0.66338694,0.15461302,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2233,triethyl(pentyl)phosphonium bis((trifluoromethyl)sulfonyl)amide,CCCCC[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,101.325,ElectricalConductivity,0.4394333,0.4269139,0.012519419,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
5475,N-butyronitrilepyridinium dicyanamide,N#CCCC[n+]1ccccc1.N#C[N-]C#N,268.0,101.325,ElectricalConductivity,0.005999998,0.012974854,0.0069748554,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
1262,N-octylethylenediammonium trifluoroacetate,CCCCCCCC[NH2+]CCN.O=C([O-])C(F)(F)F,323.15,101.325,ElectricalConductivity,0.077800006,0.06732917,0.010470837,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
5334,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,100.0,ElectricalConductivity,1.514,1.7138367,0.19983661,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
5476,N-butyronitrilepyridinium dicyanamide,N#CCCC[n+]1ccccc1.N#C[N-]C#N,293.0,101.325,ElectricalConductivity,0.39099997,0.34975678,0.041243196,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
3518,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.15,101.325,ElectricalConductivity,0.369,0.34802872,0.020971268,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
766,trihexyl(tetradecyl)phosphonium octanoate,CCCCCCCC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,349.5,101.325,ElectricalConductivity,0.0247,0.022776298,0.0019237027,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4420,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate,CC[n+]1ccn(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1,383.1,101.325,ElectricalConductivity,1.6400002,1.6206802,0.019320011,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4867,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],373.1,101.325,ElectricalConductivity,2.9999998,3.0221095,0.022109747,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
801,1-hexadecyl-3-methylimidazolium tetrafluoroborate,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,346.1,101.325,ElectricalConductivity,0.128,0.15099388,0.022993878,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4052,1-methyl-3-propylimidazolium L-serinate,CCCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],333.15,101.325,ElectricalConductivity,0.214,0.20379297,0.010207027,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2153,1-hexyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,323.15,101.325,ElectricalConductivity,0.44,0.44501212,0.005012125,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4471,1-ethyl-3-methylimidazolium tetrafluoroborate,CC[n+]1ccn(C)c1.F[B-](F)(F)F,358.15,101.325,ElectricalConductivity,6.1999984,6.0684333,0.1315651,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4504,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,298.0,101.325,ElectricalConductivity,0.76000005,1.4205931,0.6605931,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
3861,N-butylimidazolium salicylate,CCCCn1cc[nH+]c1.O=C([O-])c1ccccc1O,338.0,101.325,ElectricalConductivity,0.10999999,0.13839373,0.028393738,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4723,1-ethyl-3-methyl-1H-imidazolium bis(fluorosulfonyl)amide,CC[n+]1ccn(C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,338.0,101.0,ElectricalConductivity,3.7899995,4.031238,0.2412386,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4432,1-ethyl-3-methylimidazolium tetrafluoroborate,CC[n+]1ccn(C)c1.F[B-](F)(F)F,286.4,101.325,ElectricalConductivity,1.168,1.0089982,0.15900183,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
1657,"N-ethyl-N,N-dimethylheptanaminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.325,ElectricalConductivity,0.08099999,0.06173754,0.019262452,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2971,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,303.15,101.0,ElectricalConductivity,0.24000001,0.19628616,0.043713853,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
5431,1-methylimidazolium bis(trifluoromethylsulfonyl)imide,Cn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.0,101.325,ElectricalConductivity,0.9700001,1.1138716,0.14387149,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
1604,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,101.0,ElectricalConductivity,0.72,0.7235468,0.0035467744,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
942,trihexyltetradecylphosphonium nonafluorobutanesulfonate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,348.8,101.325,ElectricalConductivity,0.023100007,0.020116054,0.0029839538,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2930,1-butyl-3-methylimidazolium phenyltrifluoroborate,CCCC[n+]1ccn(C)c1.F[B-](F)(F)c1ccccc1,328.0,101.325,ElectricalConductivity,0.596,0.6325933,0.03659326,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2837,1-butyl-3-methylimidazolium tetrafluoroborate,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,283.0,101.325,ElectricalConductivity,0.16,0.14651497,0.013485029,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
5336,"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,363.15,101.325,ElectricalConductivity,3.7059999,3.6193714,0.08662844,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4500,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,278.2,100.0,ElectricalConductivity,0.81000006,0.6564904,0.15350968,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2403,"N-butyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.15,100.0,ElectricalConductivity,0.198,0.27928305,0.08128305,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
798,1-hexadecyl-3-methylimidazolium tetrafluoroborate,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,306.1,101.325,ElectricalConductivity,0.0030699994,0.0041778036,0.0011078042,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2733,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,278.15,101.325,ElectricalConductivity,0.118599996,0.12480488,0.006204881,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4672,1-ethyl-3-methylimidazolium thiocyanate,CC[n+]1ccn(C)c1.N#C[S-],318.15,101.3,ElectricalConductivity,2.638,3.0188513,0.38085127,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2882,1-butyl-3-methylimidazolium tetrafluoroborate,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,328.17,100.0,ElectricalConductivity,1.0490001,1.0393265,0.009673595,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4411,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate,CC[n+]1ccn(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1,323.1,101.325,ElectricalConductivity,0.176,0.20808426,0.032084256,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
5337,3-(cyanomethyl)-1-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,Cn1cc[n+](CC#N)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,101.325,ElectricalConductivity,0.53599995,0.5654715,0.029471517,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2932,1-butyl-3-methylimidazolium phenyltrifluoroborate,CCCC[n+]1ccn(C)c1.F[B-](F)(F)c1ccccc1,348.0,101.325,ElectricalConductivity,1.059,1.1375507,0.0785507,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2905,1-butyl-3-methylimidazolium tetrafluoroborate,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,348.1,100.0,ElectricalConductivity,1.7034,1.8177183,0.11431825,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
3696,1-butyl-3-methyl-1H-imidazol-3-ium trifluoro(3-methoxyphenyl)borate,CCCCn1cc[n+](C)c1.COc1cccc([B-](F)(F)F)c1,323.13,101.325,ElectricalConductivity,0.32499996,0.2653804,0.059619546,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
3400,1-butyl-3-methylimidazolium taurate,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],293.15,101.325,ElectricalConductivity,0.0098,0.010959639,0.0011596391,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2259,3-methyl-1-pentylimidazolium dicyanamide,CCCCC[n+]1ccn(C)c1.N#C[N-]C#N,293.15,101.3,ElectricalConductivity,0.619,0.66755986,0.048559844,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
803,1-hexadecyl-3-methylimidazolium tetrafluoroborate,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,453.1,101.325,ElectricalConductivity,1.1700001,1.0741556,0.09584451,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
3796,1-butyl-3-methyl-1H-imidazol-3-ium (3-cyanophenyl)trifluoroborate,CCCCn1cc[n+](C)c1.N#Cc1cccc([B-](F)(F)F)c1,328.4,101.325,ElectricalConductivity,0.344,0.36286616,0.018866152,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
3449,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.325,ElectricalConductivity,0.37274,0.42810747,0.05536747,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
3981,2-methyl-1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,325.65,101.325,ElectricalConductivity,0.8029999,0.7677314,0.035268486,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
1744,N-hexylethylenediammonium trifluoroacetate,CCCCCC[NH2+]CCN.O=C([O-])C(F)(F)F,313.15,101.325,ElectricalConductivity,0.059200004,0.053882185,0.0053178184,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
850,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.3,101.325,ElectricalConductivity,0.074,0.06548944,0.00851056,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
5398,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,Cn1cc[n+](CCO)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,288.15,101.325,ElectricalConductivity,0.1794,0.19883996,0.019439965,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2767,1-butyl-2-methylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1C.F[B-](F)(F)F,310.65,101.325,ElectricalConductivity,0.22199999,0.22162648,0.0003735125,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2589,1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCCC[n+]1ccc(C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.15,101.325,ElectricalConductivity,0.166,0.17856367,0.012563676,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
5236,1-butyronitrile-3-methylimidazolium tetrafluoroborate,C[n+]1ccn(CCCC#N)c1.F[B-](F)(F)F,323.0,101.325,ElectricalConductivity,0.28,0.4180732,0.1380732,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
1292,"tributyl(octyl)phosphonium 1,3-dioxo-2,3-dihydro-1H-inden-2-ide",CCCCCCCC[P+](CCCC)(CCCC)CCCC.[O-]C1=CC(=O)c2ccccc21,313.156,101.325,ElectricalConductivity,0.00565,0.005357535,0.0002924651,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
1544,1-methyl-3-octylimidazolium tricyanomethanide,CCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,251.2,100.0,ElectricalConductivity,0.0035000006,0.0030695412,0.0004304594,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
1578,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.15,101.0,ElectricalConductivity,0.058999985,0.06607152,0.0070715323,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4306,triethyl(2-methoxyethyl)phosphonium bis((trifluoromethyl)sulfonyl)amide,CC[P+](CC)(CC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,300.15,100.0,ElectricalConductivity,0.411,0.48943967,0.07843965,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4860,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],333.5,101.325,ElectricalConductivity,0.80199987,0.76121044,0.040789425,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4876,1-ethyl-3-methylimidazolium iodide,CC[n+]1ccn(C)c1.[I-],373.0,101.325,ElectricalConductivity,3.86,3.3398378,0.5201621,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2642,1-butyl-3-methylpyridinium dicyanamide,CCCC[n+]1cccc(C)c1.N#C[N-]C#N,295.65,101.325,ElectricalConductivity,0.7529999,0.8153278,0.06232792,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
3382,1-butyl-3-methylimidazolium thiocyanate,CCCC[n+]1ccn(C)c1.N#C[S-],298.15,101.325,ElectricalConductivity,0.59966666,0.63159835,0.0319317,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
3006,1-butyl-3-methylimidazolium hexafluorophosphate,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,323.2,101.325,ElectricalConductivity,0.308,0.45222905,0.14422905,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
1078,3-decyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCC[n+]1cc[nH]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,372.05,101.325,ElectricalConductivity,0.351,0.37492463,0.023924619,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
3441,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.1,101.325,ElectricalConductivity,0.318,0.35136655,0.03336656,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
1853,1-hexyl-3-methylimidazolium tetrafluoroborate,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,448.15,101.325,ElectricalConductivity,5.459998,5.807145,0.347147,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
302,trihexyl(tetradecyl)phosphonium acetate,CC(=O)[O-].CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,308.7,101.325,ElectricalConductivity,0.010080001,0.008796289,0.0012837127,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
3531,1-butyl-3-methylimidazolium trifluoromethanesulfonate,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,323.15,101.325,ElectricalConductivity,0.763,0.67634577,0.086654246,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
3866,N-butylimidazolium trifluoromethanesulfonate,CCCCn1cc[nH+]c1.O=S(=O)([O-])C(F)(F)F,338.0,101.325,ElectricalConductivity,0.59000003,0.5739049,0.016095161,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
5308,2-methylpyridinium bis(trifluoromethanesulfonyl)imide,Cc1cccc[nH+]1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,301.05,101.325,ElectricalConductivity,0.35799998,0.42598903,0.06798905,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
941,trihexyltetradecylphosphonium nonafluorobutanesulfonate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,333.6,101.325,ElectricalConductivity,0.013200002,0.011423615,0.001776387,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
5088,1-butyl-3-methylimidazolium methylsulfate,COS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)C,318.2,101.325,ElectricalConductivity,0.43,0.4046975,0.0253025,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4336,1-ethyl-3-methylpyridinium perfluoropentanoate,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,308.15,101.325,ElectricalConductivity,0.19399999,0.19010985,0.0038901418,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
5566,1-butyl-3-methylimidazolium dihydrogenphosphate,P(=O)(O)(O)[O-].C(CCC)N1C=[N+](C=C1)C,308.15,101.325,ElectricalConductivity,0.555,0.5820638,0.027063787,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4499,1-ethyl-3-methyl-1H-imidazolium tricyanomethanide,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,268.2,100.0,ElectricalConductivity,0.45,0.40111676,0.04888323,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
388,1-ethyl-3-methylimidazolium acetate,CC(=O)[O-].CC[n+]1ccn(C)c1,308.15,101.325,ElectricalConductivity,0.48000002,0.53017294,0.050172925,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
1027,1-dodecyl-3-methyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.0,100.0,ElectricalConductivity,0.0793,0.08052604,0.0012260377,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4863,1-ethyl-3-methylimidazolium chloride,CC[n+]1ccn(C)c1.[Cl-],345.6,101.325,ElectricalConductivity,1.3299999,1.2656708,0.06432915,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4064,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,100.0,ElectricalConductivity,0.435,0.5753777,0.1403777,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4434,1-ethyl-3-methylimidazolium tetrafluoroborate,CC[n+]1ccn(C)c1.F[B-](F)(F)F,288.1,101.325,ElectricalConductivity,1.091,1.077835,0.013164997,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4488,1-ethyl-3-methylimidazolium hexafluorophosphate,CC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,408.1,101.325,ElectricalConductivity,6.119999,5.677859,0.4421401,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4413,1-ethyl-3-methylimidazolium 4-methylbenzenesulfonate,CC[n+]1ccn(C)c1.Cc1ccc(S(=O)(=O)[O-])cc1,338.15,101.325,ElectricalConductivity,0.537,0.42374453,0.11325547,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
1233,trimethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,101.325,ElectricalConductivity,0.09999999,0.23344064,0.13344064,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
296,tetraethylammonium diacetoxydifluoroborate,CC(=O)O[B-](F)(F)OC(C)=O.CC[N+](CC)(CC)CC,303.15,101.325,ElectricalConductivity,0.1577,0.14811306,0.009586945,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
5592,"1-ethyl-2,3-dimethylimidazolium hydrogensulfate",S(=O)(=O)(O)[O-].C(C)N1C(=[N+](C=C1)C)C,338.15,101.325,ElectricalConductivity,0.7869999,0.6946312,0.09236866,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2701,1-butylpyridinium tetrafluoroborate,CCCC[n+]1ccccc1.F[B-](F)(F)F,293.0,101.325,ElectricalConductivity,0.14199999,0.17117111,0.029171124,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2813,1-butyl-3-methylimidazolium methanesulfonate,CCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],358.15,101.0,ElectricalConductivity,0.81000006,2.2796977,1.4696976,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
401,1-ethyl-3-methylimidazolium acetate,CC(=O)[O-].CC[n+]1ccn(C)c1,338.15,101.0,ElectricalConductivity,1.4719999,1.5442803,0.07228041,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
4188,1-(2-ethoxyethyl)pyridinium bis((trifluoromethyl)sulfonyl)amide,CCOCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,101.325,ElectricalConductivity,0.37100002,0.3826609,0.011660874,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2738,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,101.325,ElectricalConductivity,0.3875,0.40717417,0.019674182,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
133,1-ethyl-3-methylimidazolium ethylsulfate,C(C)OS(=O)(=O)[O-].C(C)N1C=[N+](C=C1)C,393.1,101.325,ElectricalConductivity,4.4699993,4.4594917,0.010507584,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
2510,"tributyl(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)phosphonium tris(perfluoroethyl)trifluorophosphate",CCCC[P+](CCCC)(CCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.4,101.325,ElectricalConductivity,0.06599999,0.06776267,0.0017626807,test,Random point,Point,C,Electrical conductivity multi-split parity plot,True
